contigName	contigLen	totalAvgDepth	220421_RR4342129_aln_sorted.bam	220421_RR4342129_aln_sorted.bam-var
k105_160057 flag=0 multi=3.0000 len=1560	1560	12.3454	12.3454	15.7096
k105_72584 flag=1 multi=3.0000 len=1572	1572	9.96554	9.96554	7.66312
k105_160058 flag=1 multi=3.9200 len=2580	2580	13.4848	13.4848	19.9592
k105_160065 flag=1 multi=3.0000 len=1579	1579	14.6081	14.6081	16.3743
k105_72601 flag=1 multi=3.0000 len=2221	2221	19.2071	19.2071	40.4183
k105_160080 flag=1 multi=2.9385 len=2056	2056	22.2408	22.2408	38.4275
k105_160094 flag=0 multi=6.9005 len=2386	2386	35.4459	35.4459	99.2238
k105_72632 flag=0 multi=8.1129 len=3419	3419	39.1126	39.1126	140.894
k105_160106 flag=0 multi=9.9750 len=7312	7312	34.0552	34.0552	57.5728
k105_72637 flag=0 multi=5.5750 len=7554	7554	25.3445	25.3445	47.734
k105_160114 flag=1 multi=3.0000 len=2253	2253	15.8545	15.8545	29.5074
k105_72662 flag=1 multi=3.0000 len=1855	1855	14.1114	14.1114	22.3373
k105_160129 flag=1 multi=1.9422 len=1784	1784	15.194	15.194	34.6231
k105_160136 flag=1 multi=4.9110 len=2938	2938	15.4562	15.4562	31.2313
k105_72672 flag=1 multi=2.9255 len=2762	2762	18.8618	18.8618	24.6339
k105_160149 flag=0 multi=13.3984 len=1902	1902	69.2603	69.2608	685.233
k105_160159 flag=1 multi=3.0000 len=1953	1953	10.7709	10.7709	17.4232
k105_72727 flag=1 multi=2.9915 len=1992	1992	20.2861	20.2861	85.3547
k105_160204 flag=1 multi=2.0000 len=1701	1701	9.10703	9.10703	11.7693
k105_72733 flag=1 multi=3.0000 len=5319	5319	13.3117	13.3117	12.2053
k105_72737 flag=0 multi=4.0000 len=3255	3255	17.0805	17.0805	47.9386
k105_72738 flag=0 multi=5.5305 len=1988	1988	21.5669	21.5669	87.1907
k105_160247 flag=1 multi=2.9195 len=1868	1868	9.25669	9.25669	8.00454
k105_160270 flag=1 multi=4.0000 len=4379	4379	26.5044	26.5044	68.7552
k105_72788 flag=1 multi=1.9439 len=1924	1924	8.32751	8.32751	6.56444
k105_160277 flag=1 multi=2.8986 len=3260	3260	16.0624	16.0627	34.6496
k105_160280 flag=1 multi=3.7632 len=1967	1967	12.5575	12.5575	18.9307
k105_72814 flag=1 multi=3.8927 len=2035	2035	13.9432	13.9432	12.8169
k105_72816 flag=1 multi=4.0000 len=3937	3937	12.7027	12.7027	14.7209
k105_160320 flag=1 multi=2.6273 len=2372	2372	9.73402	9.73402	7.59113
k105_72831 flag=0 multi=8.9728 len=3047	3047	32.1353	32.1353	59.9773
k105_72834 flag=1 multi=3.0000 len=1618	1618	12.2711	12.2711	18.7391
k105_160332 flag=0 multi=3.0000 len=1699	1699	10.3473	10.3473	15.5524
k105_72841 flag=1 multi=3.9575 len=3844	3844	20.7585	20.7585	53.7157
k105_160340 flag=0 multi=3.9487 len=8064	8064	22.0361	22.0361	41.336
k105_160342 flag=1 multi=5.0000 len=3277	3277	17.2581	17.2581	50.3059
k105_160366 flag=1 multi=3.7735 len=1946	1946	24.2929	24.2929	63.3858
k105_72896 flag=1 multi=4.0000 len=1795	1795	17.5848	17.5848	51.8512
k105_160381 flag=0 multi=9.8696 len=1562	1562	45.3959	45.3966	70.7852
k105_160383 flag=1 multi=4.9644 len=2380	2380	26.2848	26.2848	123.177
k105_72908 flag=0 multi=6.7934 len=2051	2051	47.9632	47.9632	131.972
k105_72914 flag=0 multi=7.6651 len=3040	3040	27.2135	27.2135	60.0898
k105_160396 flag=1 multi=5.0000 len=1906	1906	16.8428	16.8434	24.0626
k105_160398 flag=1 multi=3.8839 len=2586	2586	16.5423	16.5423	40.7888
k105_72930 flag=1 multi=6.0000 len=7048	7048	19.7847	19.7847	31.6088
k105_160421 flag=1 multi=3.0000 len=1950	1950	13.2728	13.2728	14.444
k105_160434 flag=0 multi=4.9926 len=5485	5485	16.9708	16.9708	19.4963
k105_72958 flag=1 multi=2.8792 len=1744	1744	10.7447	10.7447	12.6461
k105_160455 flag=1 multi=3.0000 len=2468	2468	12.2632	12.2632	21.216
k105_72975 flag=1 multi=2.8574 len=1970	1970	12.8544	12.8544	26.6401
k105_72981 flag=1 multi=2.8781 len=2960	2960	11.3975	11.3975	13.1432
k105_160466 flag=1 multi=2.0000 len=2729	2729	17.2838	17.2838	40.3245
k105_160470 flag=1 multi=4.0000 len=2176	2176	13.0336	13.0336	17.3302
k105_160473 flag=1 multi=3.0000 len=2908	2908	10.5073	10.5073	9.34323
k105_72995 flag=0 multi=7.9811 len=3799	3799	23.2414	23.2414	46.0531
k105_73023 flag=1 multi=3.0000 len=2361	2361	13.6151	13.6151	22.6296
k105_160501 flag=1 multi=4.0000 len=5532	5532	14.8508	14.8508	14.7072
k105_160506 flag=0 multi=3.9815 len=1731	1731	15.9722	15.9722	18.8626
k105_73040 flag=1 multi=3.0000 len=1584	1584	11.1241	11.1241	10.6573
k105_160508 flag=1 multi=5.0000 len=1867	1867	16.4764	16.4764	32.5083
k105_160526 flag=1 multi=3.0000 len=2373	2373	21.3108	21.3108	53.6725
k105_160534 flag=1 multi=3.2181 len=1939	1939	12.9922	12.9922	11.6923
k105_73069 flag=1 multi=3.0000 len=1813	1813	8.84666	8.84666	9.09135
k105_73076 flag=1 multi=4.0000 len=9839	9839	14.7699	14.7699	16.9122
k105_160564 flag=0 multi=3.9075 len=2958	2958	17.6635	17.6635	17.161
k105_73089 flag=1 multi=3.9354 len=3727	3727	10.648	10.648	10.8691
k105_160602 flag=1 multi=3.9992 len=3673	3673	12.308	12.308	15.353
k105_73105 flag=1 multi=3.9349 len=4346	4346	15.5481	15.5481	31.6105
k105_73106 flag=1 multi=4.0000 len=3154	3154	12.7836	12.7836	8.35877
k105_160605 flag=1 multi=3.9567 len=4192	4192	16.6301	16.6301	12.2783
k105_160613 flag=1 multi=4.0000 len=1824	1824	13.6959	13.6959	21.7287
k105_160619 flag=1 multi=2.0000 len=2437	2437	11.5015	11.5015	11.4233
k105_160620 flag=1 multi=3.8805 len=2414	2414	11.7412	11.7412	15.5954
k105_73161 flag=1 multi=3.9107 len=2221	2221	31.3539	31.3539	131.422
k105_160643 flag=1 multi=4.0000 len=6541	6541	16.1784	16.1785	24.6665
k105_73164 flag=1 multi=3.0000 len=1571	1571	10.0028	10.0028	6.64226
k105_73166 flag=1 multi=1.9373 len=2020	2020	11.6251	11.6251	22.5307
k105_160658 flag=0 multi=4.7958 len=2044	2044	19.2878	19.2878	45.4352
k105_73179 flag=0 multi=4.9980 len=19829	19829	16.4172	16.4172	21.6486
k105_73184 flag=0 multi=3.8597 len=2949	2949	12.9904	12.9904	17.2339
k105_160707 flag=0 multi=3.9830 len=1870	1870	13.2227	13.2227	17.3052
k105_73187 flag=1 multi=3.0000 len=1580	1580	11.3371	11.3371	17.9353
k105_73190 flag=1 multi=3.0000 len=2521	2521	13.7212	13.7212	20.4263
k105_160727 flag=1 multi=2.0000 len=2100	2100	18.6851	18.6851	25.6617
k105_73194 flag=1 multi=4.0000 len=12228	12228	13.236	13.236	15.8624
k105_73200 flag=1 multi=4.0000 len=4613	4613	17.33	17.33	40.4692
k105_160757 flag=1 multi=3.0000 len=3507	3507	12.2195	12.2195	17.3747
k105_160763 flag=1 multi=2.5204 len=1621	1621	15.9381	15.9381	30.9901
k105_73223 flag=1 multi=1.9452 len=1837	1837	11.6698	11.6698	17.1501
k105_160773 flag=1 multi=4.4003 len=4971	4971	21.0548	21.0548	72.5132
k105_73226 flag=1 multi=3.0000 len=2613	2613	11.3163	11.3163	11.7151
k105_73229 flag=1 multi=2.0000 len=3716	3716	9.23331	9.23331	8.07127
k105_160797 flag=1 multi=2.9044 len=1800	1800	14.8388	14.8388	26.7163
k105_73242 flag=1 multi=3.0000 len=3536	3536	11.0369	11.0369	9.17766
k105_73247 flag=1 multi=2.7469 len=2653	2653	24.3428	24.3428	41.5535
k105_160815 flag=1 multi=2.9120 len=1560	1560	11.4879	11.4879	14.3366
k105_160818 flag=1 multi=3.0000 len=1635	1635	9.5138	9.51448	7.23379
k105_73255 flag=1 multi=2.5598 len=1677	1677	15.1971	15.1971	31.4127
k105_160825 flag=1 multi=3.0000 len=1538	1538	8.92147	8.92147	3.35001
k105_73262 flag=1 multi=2.7846 len=2960	2960	14.9189	14.9189	36.5047
k105_160826 flag=1 multi=4.1451 len=4207	4207	15.2837	15.2837	36.5548
k105_160834 flag=1 multi=1.9034 len=1544	1544	14.1758	14.1758	15.8464
k105_73283 flag=1 multi=3.0000 len=1957	1957	11.865	11.865	13.283
k105_160843 flag=1 multi=4.0000 len=1567	1567	12.3402	12.3402	21.5651
k105_73297 flag=1 multi=2.8306 len=4556	4556	12.6884	12.6884	23.3238
k105_160879 flag=1 multi=3.0000 len=1580	1580	9.86573	9.86643	6.96816
k105_160885 flag=1 multi=1.9400 len=1737	1737	13.4789	13.4789	8.34934
k105_160912 flag=0 multi=4.0000 len=4659	4659	15.0291	15.0291	13.9811
k105_73347 flag=1 multi=3.4572 len=3327	3327	18.3362	18.3362	34.2075
k105_73355 flag=1 multi=3.0000 len=1713	1713	17.3333	17.3333	49.8011
k105_160932 flag=1 multi=2.7866 len=2687	2687	10.1171	10.1171	12.0144
k105_160938 flag=0 multi=3.9136 len=2502	2502	23.4639	23.4639	49.6607
k105_73367 flag=1 multi=1.9651 len=2738	2738	10.7021	10.7021	10.4921
k105_160944 flag=0 multi=6.0628 len=4279	4279	26.6219	26.6219	137.101
k105_73373 flag=1 multi=2.8304 len=1638	1638	15.338	15.338	25.1237
k105_160946 flag=0 multi=3.0000 len=1663	1663	20.9874	20.9874	56.0349
k105_73376 flag=1 multi=5.0000 len=2680	2680	16.97	16.97	25.5594
k105_73380 flag=1 multi=2.0000 len=2433	2433	8.62724	8.62724	8.5459
k105_73390 flag=0 multi=3.9518 len=3094	3094	15.4175	15.4175	16.5627
k105_73395 flag=1 multi=1.9515 len=2003	2003	10.905	10.905	19.384
k105_160982 flag=1 multi=2.9103 len=1755	1755	10.7477	10.7477	11.1626
k105_160986 flag=0 multi=3.1704 len=2453	2453	22.1485	22.1485	87.9046
k105_160999 flag=1 multi=2.0000 len=1532	1532	9.09479	9.09479	3.14452
k105_161016 flag=1 multi=1.8733 len=1842	1842	16.3298	16.3304	64.872
k105_73438 flag=1 multi=1.9620 len=1682	1682	10.797	10.797	13.6641
k105_161024 flag=1 multi=2.3805 len=2360	2360	8.98778	8.98778	8.2067
k105_73446 flag=1 multi=2.6327 len=1967	1967	10.6984	10.6984	11.2481
k105_161036 flag=1 multi=2.8768 len=1729	1729	11.8999	11.8999	11.3816
k105_161055 flag=0 multi=2.9861 len=1545	1545	12.3835	12.3835	16.1347
k105_161060 flag=1 multi=1.8981 len=1753	1753	11.0643	11.0643	10.6007
k105_161071 flag=1 multi=2.9043 len=1777	1777	12.276	12.276	16.056
k105_73499 flag=1 multi=4.9954 len=7906	7906	21.2848	21.2848	56.6652
k105_73504 flag=1 multi=4.0000 len=2496	2496	13.7962	13.7962	15.654
k105_161096 flag=0 multi=7.9440 len=3626	3626	29.0322	29.0322	40.9251
k105_161103 flag=1 multi=2.0000 len=2130	2130	7.71061	7.71061	4.41495
k105_161122 flag=1 multi=3.0000 len=1671	1671	10.0572	10.0572	9.98946
k105_73530 flag=0 multi=30.4599 len=3745	3745	119.421	119.421	1276.76
k105_161132 flag=1 multi=2.0000 len=1578	1578	14.444	14.444	16.6521
k105_73542 flag=1 multi=2.9745 len=4807	4807	12.7997	12.7997	16.8081
k105_161141 flag=1 multi=1.9697 len=2547	2547	10.7046	10.7046	17.0063
k105_161142 flag=1 multi=5.9503 len=9566	9566	19.2799	19.2799	36.9905
k105_73566 flag=1 multi=2.0000 len=2954	2954	10.8331	10.8331	15.89
k105_161150 flag=0 multi=4.9903 len=4212	4212	16.8503	16.8503	19.88
k105_161155 flag=1 multi=2.9218 len=2329	2329	23.1854	23.1854	38.9931
k105_73577 flag=1 multi=2.8931 len=3116	3116	26.4521	26.4521	59.2862
k105_161159 flag=1 multi=2.8484 len=1543	1543	23.168	23.168	71.0865
k105_73591 flag=1 multi=2.9877 len=1732	1732	17.2895	17.2895	21.8858
k105_73607 flag=1 multi=3.0000 len=2809	2809	11.7078	11.7078	25.8607
k105_73622 flag=0 multi=4.9599 len=2201	2201	17.8893	17.8893	48.3512
k105_161216 flag=1 multi=3.9355 len=3498	3498	15.3196	15.3196	28.7704
k105_73626 flag=1 multi=3.0000 len=1652	1652	13.0832	13.0832	16.7812
k105_161232 flag=1 multi=2.9064 len=1579	1579	10.1784	10.1784	17.9576
k105_73632 flag=1 multi=2.9652 len=2693	2693	15.2646	15.2646	19.3938
k105_73638 flag=1 multi=3.0000 len=2464	2464	15.2679	15.2679	13.4267
k105_73639 flag=1 multi=2.0000 len=1971	1971	8.09995	8.09995	6.72849
k105_73641 flag=1 multi=4.8068 len=1720	1720	28.1127	28.1127	82.3741
k105_73648 flag=0 multi=3.7701 len=1619	1619	14.8543	14.8543	27.378
k105_73656 flag=0 multi=4.4068 len=3033	3033	21.9792	21.9792	47.3629
k105_161279 flag=0 multi=4.9548 len=3137	3137	22.2213	22.2213	150.294
k105_73663 flag=1 multi=3.9799 len=1600	1600	16.9841	16.9841	30.3883
k105_73670 flag=1 multi=4.0000 len=1941	1941	14.1876	14.1876	11.1335
k105_161308 flag=1 multi=4.0000 len=1604	1604	14.6149	14.6149	44.8962
k105_161321 flag=1 multi=1.9394 len=1705	1705	15.9447	15.9447	36.4732
k105_73695 flag=1 multi=4.9298 len=4552	4552	15.3567	15.3567	29.9406
k105_73706 flag=1 multi=2.9871 len=2128	2128	9.20425	9.20425	8.27288
k105_73717 flag=1 multi=2.8519 len=1833	1833	20.3945	20.3945	221.849
k105_161375 flag=1 multi=3.0000 len=2180	2180	11.9227	11.9227	15.6839
k105_73747 flag=0 multi=2.8692 len=2429	2429	19.0316	19.0316	24.3405
k105_73751 flag=1 multi=4.0000 len=5116	5116	17.2976	17.2976	23.5131
k105_73753 flag=1 multi=3.0000 len=1948	1948	8.77086	8.77086	3.52565
k105_161418 flag=1 multi=3.0000 len=2352	2352	11.5886	11.5886	16.9056
k105_161424 flag=1 multi=2.9336 len=1732	1732	10.8091	10.8091	11.4182
k105_161446 flag=0 multi=6.0000 len=1663	1663	22.4541	22.4541	142.784
k105_161454 flag=1 multi=4.0000 len=1558	1558	16.1179	16.1179	22.0174
k105_161468 flag=1 multi=4.0000 len=2782	2782	14.6166	14.6166	17.8009
k105_73817 flag=1 multi=5.9053 len=3356	3356	29.8097	29.8097	121.441
k105_73824 flag=1 multi=2.0000 len=1530	1530	11.4007	11.4007	19.6022
k105_73836 flag=1 multi=3.0000 len=3531	3531	16.8666	16.8666	22.4684
k105_73859 flag=1 multi=4.9887 len=8257	8257	22.1203	22.1203	30.9108
k105_161540 flag=1 multi=3.0000 len=2163	2163	13.3924	13.3924	17.7157
k105_161553 flag=0 multi=3.9866 len=4583	4583	17.9867	17.9867	81.4128
k105_73901 flag=1 multi=1.9502 len=1671	1671	11.2617	11.2617	10.9328
k105_161575 flag=1 multi=2.9395 len=2982	2982	13.2835	13.2835	29.6663
k105_73902 flag=1 multi=3.9272 len=3894	3894	12.2548	12.2548	17.4824
k105_161598 flag=1 multi=2.8855 len=2533	2533	22.4394	22.4394	47.8762
k105_73926 flag=1 multi=1.9454 len=2194	2194	9.01027	9.01027	5.30723
k105_73933 flag=1 multi=4.0000 len=1878	1878	12.3796	12.3796	18.0284
k105_161612 flag=0 multi=7.0000 len=3277	3277	35.7678	35.7678	63.118
k105_161622 flag=1 multi=2.9356 len=2217	2217	17.5293	17.5293	59.3784
k105_161634 flag=1 multi=3.0000 len=2152	2152	9.70879	9.70879	11.5708
k105_73959 flag=1 multi=2.9560 len=3558	3558	11.3621	11.3621	12.672
k105_161636 flag=0 multi=11.1170 len=1549	1549	107.219	107.219	298.773
k105_161645 flag=1 multi=2.8092 len=1960	1960	10.095	10.095	5.09763
k105_73977 flag=1 multi=3.0000 len=1721	1721	13.5557	13.5557	12.4622
k105_161647 flag=0 multi=3.9760 len=2232	2232	26.7733	26.7733	200.163
k105_73978 flag=1 multi=3.0000 len=3495	3495	11.2867	11.2867	11.1681
k105_73991 flag=1 multi=3.0000 len=2815	2815	8.94634	8.94672	9.98745
k105_161677 flag=0 multi=3.9791 len=1586	1586	24.7932	24.7932	63.8716
k105_161696 flag=0 multi=11.0000 len=2058	2058	34.4292	34.4292	140.978
k105_74021 flag=0 multi=5.3804 len=5959	5959	24.3076	24.3076	97.925
k105_161728 flag=0 multi=3.9834 len=1907	1907	27.5111	27.5111	57.1054
k105_161729 flag=1 multi=4.0000 len=1562	1562	12.4547	12.4547	16.0837
k105_74060 flag=1 multi=2.8916 len=2024	2024	10.762	10.762	12.1761
k105_161744 flag=0 multi=3.8532 len=2912	2912	14.9602	14.9602	14.241
k105_74063 flag=1 multi=2.9092 len=1846	1846	9.18573	9.18573	6.02035
k105_161751 flag=1 multi=2.0000 len=2978	2978	12.0308	12.0308	15.2993
k105_74072 flag=1 multi=3.9310 len=3149	3149	13.8086	13.8086	14.2766
k105_161760 flag=1 multi=2.0000 len=1510	1510	11.3544	11.3544	15.047
k105_74079 flag=1 multi=3.0000 len=1742	1742	10.8844	10.8844	9.22861
k105_161786 flag=1 multi=3.2051 len=2767	2767	16.4016	16.4016	26.3039
k105_74103 flag=0 multi=3.8891 len=2784	2784	18.3216	18.3216	47.0053
k105_161800 flag=1 multi=4.6962 len=2330	2330	14.8289	14.8289	28.2465
k105_74118 flag=1 multi=2.7767 len=1574	1574	23.2725	23.2725	73.5492
k105_74135 flag=1 multi=3.8345 len=2063	2063	12.2101	12.2101	17.6483
k105_161846 flag=1 multi=3.0000 len=3179	3179	12.8689	12.8689	11.4243
k105_74181 flag=1 multi=2.8746 len=1524	1524	9.1805	9.1805	14.9244
k105_74184 flag=0 multi=4.9767 len=1824	1824	14.5651	14.5651	24.6835
k105_161876 flag=1 multi=3.0000 len=3681	3681	13.2314	13.2314	7.04012
k105_74210 flag=1 multi=3.0000 len=1719	1719	9.93244	9.93244	7.49671
k105_161898 flag=1 multi=2.9153 len=2302	2302	20.7059	20.7059	42.8568
k105_161901 flag=1 multi=3.0000 len=1686	1686	11.3685	11.3685	25.0549
k105_161910 flag=1 multi=3.0000 len=1611	1611	9.84189	9.84257	9.55468
k105_161921 flag=0 multi=5.1231 len=3881	3881	23.1233	23.1233	67.0556
k105_74236 flag=1 multi=3.9383 len=3949	3949	13.0095	13.0095	19.3116
k105_161932 flag=1 multi=4.0000 len=5671	5671	14.1708	14.1708	25.5143
k105_74248 flag=1 multi=1.9592 len=2091	2091	8.00206	8.00206	10.9113
k105_161933 flag=1 multi=2.8456 len=3136	3136	12.5157	12.5157	27.0667
k105_161945 flag=1 multi=3.0000 len=2197	2197	9.70347	9.70347	5.2644
k105_161950 flag=1 multi=3.0000 len=1896	1896	12.9937	12.9937	8.75356
k105_161952 flag=0 multi=2.9918 len=2547	2547	14.3855	14.3855	33.9941
k105_74276 flag=1 multi=3.7150 len=6130	6130	19.3905	19.3905	25.4019
k105_74285 flag=1 multi=1.9462 len=1573	1573	9.42937	9.42937	10.5124
k105_161975 flag=1 multi=1.9146 len=2471	2471	11.8574	11.8574	9.24715
k105_74292 flag=1 multi=2.9299 len=2845	2845	12.0037	12.0037	14.1514
k105_161981 flag=1 multi=3.0000 len=1883	1883	11.105	11.105	11.5051
k105_161988 flag=1 multi=2.6972 len=1849	1849	11.9406	11.9406	36.474
k105_161994 flag=1 multi=3.0000 len=1715	1715	22.9176	22.9176	57.113
k105_74293 flag=0 multi=8.7981 len=13074	13074	29.3145	29.3145	59.5495
k105_74318 flag=1 multi=3.0000 len=1553	1553	10.1048	10.1055	9.16144
k105_162038 flag=1 multi=3.0000 len=1578	1578	9.05392	9.05392	16.0119
k105_162055 flag=1 multi=2.9707 len=3241	3241	12.155	12.155	8.46495
k105_162065 flag=1 multi=2.5326 len=2775	2775	13.6663	13.6663	28.9457
k105_162066 flag=1 multi=3.5390 len=1554	1554	13.9594	13.9594	11.1951
k105_74336 flag=0 multi=7.9950 len=14107	14107	26.7726	26.7726	43.5448
k105_162075 flag=1 multi=3.0000 len=2482	2482	12.6904	12.6904	12.9139
k105_74346 flag=1 multi=3.0000 len=1608	1608	11.1399	11.1399	10.104
k105_74354 flag=1 multi=2.0000 len=1560	1560	16.1433	16.1433	18.1584
k105_162105 flag=1 multi=2.6786 len=2616	2616	15.3832	15.3832	23.4308
k105_162109 flag=0 multi=5.9821 len=2897	2897	22.7823	22.7823	34.7066
k105_74388 flag=1 multi=2.9869 len=1629	1629	19.7586	19.7586	80.8311
k105_162124 flag=0 multi=6.9732 len=2345	2345	24.9198	24.9198	48.2579
k105_162127 flag=1 multi=4.0000 len=3287	3287	12.869	12.869	16.691
k105_74400 flag=1 multi=2.9360 len=2230	2230	19.149	19.149	66.2173
k105_162131 flag=1 multi=3.9771 len=4169	4169	24.8855	24.8855	49.9494
k105_162140 flag=1 multi=3.8741 len=2893	2893	17.4674	17.4677	48.1702
k105_162146 flag=1 multi=4.0000 len=2793	2793	23.4476	23.4476	88.63
k105_162173 flag=0 multi=8.9846 len=5288	5288	28.6783	28.6783	80.1302
k105_74467 flag=1 multi=1.8936 len=2069	2069	11.2996	11.2996	11.0504
k105_74481 flag=1 multi=4.0000 len=2081	2081	12.8824	12.8824	16.4292
k105_74486 flag=1 multi=2.0000 len=1949	1949	9.86993	9.86993	5.70608
k105_74495 flag=1 multi=4.0000 len=1943	1943	16.507	16.507	51.2044
k105_162225 flag=1 multi=4.0000 len=2804	2804	13.1417	13.1417	11.9451
k105_74498 flag=0 multi=3.9830 len=3632	3632	20.3429	20.3429	35.2067
k105_162231 flag=1 multi=2.8621 len=1773	1773	19.8589	19.8589	55.1448
k105_74501 flag=1 multi=2.2910 len=1703	1703	9.03091	9.03091	9.53512
k105_162245 flag=0 multi=8.2903 len=1972	1972	32.6526	32.6526	115.746
k105_74524 flag=1 multi=3.0000 len=1897	1897	11.1385	11.1385	17.4379
k105_74528 flag=1 multi=3.0000 len=1672	1672	12.8738	12.8738	13.6922
k105_162255 flag=0 multi=7.9906 len=7536	7536	31.8738	31.8738	63.1543
k105_74532 flag=1 multi=1.9933 len=1595	1595	11.9869	11.9869	15.3384
k105_162260 flag=1 multi=2.8745 len=1683	1683	10.9061	10.9061	21.1492
k105_162278 flag=1 multi=2.8389 len=1620	1620	19.3605	19.3605	55.4723
k105_74553 flag=1 multi=2.8994 len=1536	1536	7.4596	7.4596	5.27529
k105_162298 flag=1 multi=3.0000 len=1567	1567	11.7572	11.7572	14.1501
k105_74573 flag=1 multi=3.9231 len=3536	3536	17.3157	17.3157	45.2162
k105_162315 flag=0 multi=7.9821 len=4011	4011	25.8581	25.8581	50.1037
k105_162318 flag=1 multi=2.0000 len=1600	1600	9.59655	9.59655	4.18291
k105_162323 flag=1 multi=2.9217 len=2098	2098	12.0524	12.0524	11.3286
k105_74587 flag=1 multi=3.0000 len=3623	3623	10.0472	10.0472	9.1187
k105_74607 flag=1 multi=3.0000 len=4457	4457	13.4892	13.4892	13.8305
k105_162347 flag=1 multi=5.0000 len=12126	12126	17.9202	17.9202	23.6024
k105_74635 flag=1 multi=1.9912 len=1812	1812	12.1913	12.1913	8.91219
k105_162367 flag=1 multi=2.9055 len=2561	2561	10.6371	10.6371	19.7798
k105_74638 flag=1 multi=3.0000 len=2207	2207	10.5022	10.5022	9.06334
k105_74642 flag=1 multi=2.9026 len=1871	1871	13.0366	13.0366	21.0598
k105_162378 flag=1 multi=2.5077 len=1850	1850	10.2094	10.2094	7.038
k105_74648 flag=1 multi=3.3368 len=2641	2641	12.0658	12.0658	10.2551
k105_162393 flag=0 multi=6.7292 len=3251	3251	28.0861	28.0861	70.0815
k105_74661 flag=0 multi=3.8149 len=2374	2374	17.8008	17.8013	13.9614
k105_162396 flag=1 multi=6.0000 len=3370	3370	25.3512	25.3512	71.9501
k105_162405 flag=1 multi=4.0000 len=1562	1562	23.2727	23.2727	50.1234
k105_74666 flag=0 multi=5.0000 len=6055	6055	24.2684	24.2684	199.985
k105_162416 flag=1 multi=2.0000 len=2257	2257	15.3593	15.3593	24.934
k105_74681 flag=1 multi=2.9850 len=7183	7183	14.0707	14.0707	18.664
k105_74685 flag=1 multi=3.0000 len=1839	1839	9.23327	9.23387	5.43046
k105_162438 flag=1 multi=2.0000 len=1529	1529	12.4474	12.4474	9.55656
k105_162442 flag=1 multi=1.9653 len=2322	2322	10.6031	10.6031	8.4025
k105_74693 flag=1 multi=3.0000 len=1631	1631	9.09048	9.09048	17.8445
k105_162446 flag=1 multi=3.6972 len=4603	4603	16.0519	16.0519	36.2512
k105_74697 flag=1 multi=2.9662 len=2178	2178	13.2673	13.2673	15.7638
k105_162455 flag=1 multi=4.0000 len=4665	4665	16.5661	16.5661	30.4802
k105_74717 flag=1 multi=3.0000 len=2023	2023	13.8243	13.8243	13.1705
k105_162466 flag=1 multi=1.9529 len=1676	1676	9.52359	9.52359	13.0168
k105_74721 flag=1 multi=5.0000 len=3602	3602	19.4322	19.4322	39.2358
k105_162476 flag=1 multi=3.0000 len=1822	1822	11.1053	11.1053	17.6334
k105_74729 flag=0 multi=4.0000 len=4909	4909	16.5545	16.5545	36.5335
k105_74734 flag=0 multi=5.9021 len=1505	1505	31.3063	31.3063	271.734
k105_162491 flag=1 multi=3.5125 len=3223	3223	17.3609	17.3609	35.0211
k105_74749 flag=1 multi=3.0000 len=3210	3210	12.6546	12.6546	7.60769
k105_162508 flag=1 multi=3.0000 len=2110	2110	11.9852	11.9852	24.5893
k105_74758 flag=1 multi=1.9268 len=1991	1991	13.8528	13.8528	20.4441
k105_162510 flag=1 multi=4.7601 len=3598	3598	17.6433	17.6433	33.5491
k105_162523 flag=0 multi=5.0000 len=1870	1870	27.836	27.836	55.5286
k105_74776 flag=1 multi=3.6429 len=3283	3283	13.5251	13.5251	19.7999
k105_162528 flag=1 multi=4.0000 len=2336	2336	14.3413	14.3413	19.6373
k105_162530 flag=0 multi=7.1549 len=1667	1667	24.5069	24.5069	95.7263
k105_162539 flag=1 multi=3.8232 len=1802	1802	13.1289	13.1289	11.5333
k105_74797 flag=0 multi=2.9886 len=1867	1867	10.357	10.357	6.5164
k105_74798 flag=0 multi=3.0000 len=1718	1718	8.4713	8.4713	7.32526
k105_162540 flag=1 multi=2.9368 len=3838	3838	16.3509	16.3509	38.0987
k105_162546 flag=1 multi=2.8726 len=1518	1518	18.5958	18.5958	25.6806
k105_74805 flag=1 multi=5.0000 len=2257	2257	20.2416	20.2416	26.1682
k105_74806 flag=1 multi=2.0000 len=1578	1578	8.72199	8.72199	5.94299
k105_162550 flag=1 multi=3.9236 len=4975	4975	19.6746	19.6746	41.0619
k105_162558 flag=1 multi=2.7664 len=2896	2896	13.5091	13.5091	30.0735
k105_74841 flag=1 multi=1.9056 len=1683	1683	9.80757	9.80757	5.74819
k105_162573 flag=1 multi=3.0000 len=3247	3247	9.91637	9.91637	9.81891
k105_74844 flag=1 multi=3.0000 len=2422	2422	9.9846	9.9846	10.4194
k105_162579 flag=1 multi=3.0000 len=2409	2409	10.9048	10.9048	7.01346
k105_74845 flag=1 multi=2.8648 len=3300	3300	14.2016	14.2016	22.7935
k105_74846 flag=1 multi=4.0000 len=5690	5690	15.8809	15.8809	23.4785
k105_162603 flag=1 multi=3.0000 len=6526	6526	14.4598	14.4598	16.9205
k105_74863 flag=0 multi=3.2193 len=2330	2330	15.7101	15.7101	23.9243
k105_162614 flag=1 multi=2.9470 len=2518	2518	11.478	11.478	8.9087
