contigName	contigLen	totalAvgDepth	220421_RR4342133_aln_sorted.bam	220421_RR4342133_aln_sorted.bam-var
k105_147739 flag=1 multi=2.8550 len=1526	1526	13.7042	13.7042	26.4223
k105_58964 flag=1 multi=3.0000 len=1623	1623	11.112	11.1127	12.7305
k105_147751 flag=0 multi=8.2021 len=2035	2035	34.2928	34.2928	64.0849
k105_58966 flag=1 multi=3.0000 len=2588	2588	13.6075	13.6075	30.3228
k105_147756 flag=1 multi=2.9877 len=3370	3370	13.2994	13.2994	27.6402
k105_58980 flag=0 multi=5.9803 len=2649	2649	24.1877	24.1877	66.7388
k105_58986 flag=1 multi=2.8896 len=1718	1718	13.9203	13.9203	18.2087
k105_147758 flag=0 multi=5.2839 len=8777	8777	20.2228	20.2228	31.9866
k105_147764 flag=1 multi=3.0000 len=3257	3257	12.8722	12.8722	22.2885
k105_147775 flag=1 multi=2.9944 len=3669	3669	12.8335	12.8335	25.227
k105_147782 flag=1 multi=3.7130 len=1882	1882	15.5947	15.5947	17.7847
k105_147784 flag=1 multi=2.7344 len=3015	3015	11.5892	11.5892	15.6983
k105_147785 flag=1 multi=2.9286 len=2766	2766	14.3024	14.3024	28.4581
k105_147793 flag=1 multi=3.0000 len=2836	2836	12.6951	12.6951	36.0392
k105_147796 flag=0 multi=6.9795 len=8897	8897	24.7112	24.7112	39.0288
k105_59005 flag=1 multi=8.0000 len=43549	43549	26.0374	26.0374	44.164
k105_59007 flag=0 multi=18.9355 len=2897	2897	50.1929	50.1929	435.22
k105_147824 flag=1 multi=5.0000 len=5708	5708	13.459	13.459	20.3361
k105_59021 flag=1 multi=2.0000 len=1556	1556	7.25249	7.25249	5.87286
k105_59026 flag=1 multi=3.0000 len=2935	2935	10.7034	10.7034	13.8093
k105_59028 flag=1 multi=5.0000 len=2630	2630	14.0254	14.0254	10.5424
k105_59035 flag=1 multi=3.0000 len=1510	1510	9.65	9.65073	8.0067
k105_147835 flag=0 multi=7.0000 len=9648	9648	20.0497	20.0497	44.2276
k105_147849 flag=1 multi=3.0000 len=4378	4378	12.7831	12.7831	9.47105
k105_147857 flag=1 multi=3.9796 len=2904	2904	16.0752	16.0752	43.8055
k105_59061 flag=1 multi=2.8640 len=1884	1884	12.8887	12.8887	18.7412
k105_59081 flag=1 multi=3.0000 len=1811	1811	12.0536	12.0536	5.97964
k105_59082 flag=1 multi=3.0000 len=1520	1520	8.37007	8.37007	10.8337
k105_147889 flag=0 multi=82.4201 len=1519	1519	269.219	269.219	13573.7
k105_59089 flag=0 multi=27.4551 len=4348	4348	83.8733	83.8733	541.063
k105_147903 flag=0 multi=2.9102 len=1976	1976	29.0115	29.0115	129.376
k105_59106 flag=1 multi=2.0000 len=1665	1665	9.7868	9.7868	12.8403
k105_147917 flag=0 multi=8.0000 len=3032	3032	28.1232	28.1232	51.64
k105_147942 flag=1 multi=4.0000 len=1864	1864	10.7485	10.7485	7.51944
k105_59136 flag=1 multi=3.4414 len=4342	4342	14.8924	14.8924	25.6067
k105_147959 flag=1 multi=3.8578 len=1750	1750	16.9069	16.9075	29.5962
k105_59145 flag=0 multi=12.7588 len=3898	3898	47.6094	47.6094	104.311
k105_59157 flag=1 multi=5.0000 len=13021	13021	15.3558	15.3558	21.4578
k105_147971 flag=0 multi=8.9962 len=21274	21274	28.7506	28.7506	51.6605
k105_59163 flag=1 multi=4.0000 len=4388	4388	12.1428	12.1428	14.7309
k105_147992 flag=1 multi=4.0000 len=3805	3805	14.7343	14.7343	14.4298
k105_148013 flag=1 multi=5.0000 len=3079	3079	16.663	16.663	24.8669
k105_148018 flag=1 multi=4.0000 len=4347	4347	25.2559	25.2559	84.103
k105_148033 flag=0 multi=12.8451 len=1654	1654	53.5585	53.5585	130.028
k105_148041 flag=0 multi=1.9745 len=1951	1951	17.573	17.573	44.266
k105_148044 flag=1 multi=4.8219 len=1879	1879	18.5714	18.5714	40.9637
k105_148049 flag=1 multi=3.0000 len=2049	2049	10.5661	10.5661	8.55027
k105_148050 flag=0 multi=4.6586 len=1874	1874	15.5435	15.5435	35.9036
k105_148062 flag=0 multi=11.9754 len=4583	4583	40.381	40.381	59.0765
k105_148076 flag=1 multi=3.0000 len=2581	2581	14.3678	14.3678	18.9189
k105_148087 flag=0 multi=5.9876 len=6172	6172	26.0347	26.0347	40.8027
k105_148093 flag=0 multi=15.0000 len=1946	1946	54.4616	54.4616	111.143
k105_148112 flag=1 multi=3.0000 len=2811	2811	12.8523	12.8523	13.8703
k105_148135 flag=0 multi=5.8186 len=2277	2277	22.8359	22.8359	19.6812
k105_148136 flag=1 multi=2.9171 len=1600	1600	13.0028	13.0028	13.5817
k105_148151 flag=1 multi=2.0000 len=1677	1677	10.9149	10.9149	8.79221
k105_148152 flag=0 multi=9.0444 len=2878	2878	30.6888	30.6888	47.1873
k105_148164 flag=1 multi=1.8778 len=2011	2011	14.094	14.094	30.3531
k105_148168 flag=0 multi=5.9346 len=1635	1635	25.9764	25.9764	94.0848
k105_148169 flag=1 multi=4.8746 len=2211	2211	24.3998	24.3998	117.977
k105_148174 flag=1 multi=4.0000 len=2446	2446	14.0301	14.0301	12.3576
k105_148176 flag=1 multi=4.0000 len=5886	5886	15.2028	15.2028	25.3341
k105_148186 flag=0 multi=9.9407 len=1622	1622	45.5516	45.5516	259.412
k105_148198 flag=1 multi=2.9847 len=2855	2855	12.064	12.064	15.1215
k105_148199 flag=0 multi=4.9753 len=1723	1723	28.1265	28.1265	184.278
k105_148211 flag=0 multi=5.0000 len=3064	3064	15.4067	15.4067	18.9822
k105_148225 flag=0 multi=5.6624 len=17558	17558	22.0919	22.0919	42.8304
k105_148238 flag=1 multi=3.9246 len=3567	3567	13.3854	13.3854	23.9815
k105_148244 flag=1 multi=4.0000 len=1726	1726	15.5305	15.5305	30.7152
k105_148250 flag=1 multi=2.9935 len=3175	3175	16.2304	16.2304	38.0676
k105_148276 flag=1 multi=6.0000 len=6055	6055	16.1441	16.1441	23.0201
k105_148296 flag=0 multi=6.0000 len=1688	1688	21.5124	21.5124	42.4205
k105_148305 flag=0 multi=4.8368 len=2630	2630	25.2359	25.2359	86.6404
k105_148320 flag=1 multi=3.0000 len=1788	1788	10.3803	10.3803	8.32374
k105_148332 flag=1 multi=5.9303 len=2976	2976	16.3701	16.3701	24.7872
k105_148338 flag=1 multi=4.8995 len=2692	2692	19.7903	19.7903	22.4413
k105_59168 flag=0 multi=10.9992 len=266140	266140	32.1585	32.1585	49.1945
k105_148348 flag=1 multi=2.0000 len=2354	2354	9.66697	9.66697	29.2916
k105_148359 flag=1 multi=4.0000 len=1952	1952	14.9073	14.9073	29.5423
k105_59175 flag=1 multi=5.0000 len=3392	3392	13.7721	13.7721	19.3799
k105_59176 flag=1 multi=3.0000 len=1678	1678	10.4378	10.4385	5.84828
k105_59185 flag=1 multi=4.0000 len=1839	1839	11.7584	11.7584	11.6312
k105_148380 flag=0 multi=2.9884 len=1823	1823	8.38075	8.38135	5.59737
k105_148385 flag=1 multi=4.0000 len=2363	2363	13.2052	13.2052	11.4669
k105_59198 flag=1 multi=6.0000 len=1575	1575	18.56	18.56	42.7732
k105_148394 flag=1 multi=3.0000 len=1513	1513	15.234	15.234	49.5775
k105_148397 flag=0 multi=64.0843 len=1576	1576	251.796	251.796	5878.34
k105_59220 flag=1 multi=3.8647 len=1923	1923	14.0073	14.0073	31.7297
k105_148404 flag=0 multi=48.4867 len=3857	3857	186.127	186.127	579.42
k105_59229 flag=1 multi=4.6223 len=5543	5543	18.7816	18.7816	42.5298
k105_148417 flag=1 multi=3.7089 len=1637	1637	15.0047	15.0047	37.3976
k105_59232 flag=0 multi=3.9300 len=2634	2634	17.1936	17.1936	108.838
k105_148422 flag=1 multi=3.0000 len=1978	1978	10.9311	10.9311	7.44245
k105_148425 flag=1 multi=2.0000 len=1541	1541	11.2538	11.2545	15.0964
k105_59236 flag=1 multi=5.0000 len=4268	4268	14.8572	14.8572	14.8565
k105_148433 flag=1 multi=1.9330 len=1657	1657	8.36297	8.36364	8.93007
k105_59238 flag=0 multi=12.4729 len=1966	1966	50.022	50.022	137.262
k105_148440 flag=1 multi=5.7888 len=2117	2117	22.1408	22.1408	47.5219
k105_148444 flag=1 multi=3.0000 len=2059	2059	10.8277	10.8277	11.4865
k105_59245 flag=1 multi=5.0000 len=4252	4252	15.9527	15.9527	27.458
k105_59248 flag=0 multi=5.7897 len=2673	2673	24.2366	24.237	45.7376
k105_59257 flag=0 multi=9.8396 len=3640	3640	38.7289	38.7289	90.1224
k105_59258 flag=0 multi=6.9612 len=1650	1650	22.696	22.696	64.3785
k105_148473 flag=1 multi=4.0000 len=1939	1939	11.9078	11.9078	8.98533
k105_148474 flag=1 multi=3.5987 len=2632	2632	13.1841	13.1841	36.1357
k105_59263 flag=1 multi=3.5771 len=3255	3255	24.6651	24.6651	93.9318
k105_59275 flag=1 multi=2.6346 len=2259	2259	10.9189	10.9189	16.6874
k105_59281 flag=0 multi=7.2499 len=2878	2878	23.4318	23.4318	55.7042
k105_148493 flag=0 multi=4.2626 len=6503	6503	24.909	24.909	75.7303
k105_148503 flag=1 multi=4.0000 len=2466	2466	14.5764	14.5764	22.2806
k105_148513 flag=1 multi=3.8537 len=2135	2135	27.5859	27.5859	106.073
k105_59290 flag=0 multi=9.3477 len=11485	11485	29.3824	29.3824	49.7253
k105_148523 flag=1 multi=3.0000 len=2160	2160	12.1806	12.1806	12.2417
k105_59302 flag=1 multi=3.0000 len=2699	2699	17.9494	17.9498	30.915
k105_148526 flag=0 multi=6.9798 len=3070	3070	28.6579	28.6579	42.7321
k105_59306 flag=1 multi=4.0000 len=2197	2197	11.512	11.512	20.9174
k105_59315 flag=0 multi=7.9067 len=2131	2131	32.8344	32.8344	46.6493
k105_148541 flag=1 multi=3.8899 len=3865	3865	14.0525	14.0525	26.996
k105_59323 flag=1 multi=4.0000 len=1969	1969	14.3755	14.3755	21.5251
k105_59327 flag=1 multi=4.0000 len=1823	1823	17.4979	17.4979	42.9103
k105_59346 flag=1 multi=4.0000 len=1707	1707	10.7238	10.7238	7.94169
k105_148555 flag=0 multi=9.9801 len=9131	9131	29.9806	29.9806	47.1469
k105_148576 flag=0 multi=7.9640 len=2051	2051	22.7217	22.7217	54.3777
k105_59384 flag=1 multi=4.0000 len=1965	1965	16.1388	16.1388	14.8551
k105_148595 flag=0 multi=5.9772 len=2296	2296	21.7437	21.7437	54.1375
k105_59400 flag=0 multi=10.0000 len=1760	1760	41.0913	41.0913	81.817
k105_148609 flag=0 multi=6.6251 len=2391	2391	26.2588	26.2588	74.9512
k105_148612 flag=0 multi=3.7187 len=5125	5125	13.9373	13.9373	21.1119
k105_59419 flag=0 multi=6.4807 len=2075	2075	39.9408	39.9408	835.631
k105_59422 flag=0 multi=15.8258 len=1781	1781	69.038	69.038	85.9901
k105_148621 flag=1 multi=3.0000 len=2490	2490	10.2688	10.2688	7.68695
k105_148625 flag=1 multi=3.6398 len=1854	1854	29.2482	29.2482	58.1069
k105_59427 flag=0 multi=7.9828 len=4166	4166	24.4739	24.4739	53.0648
k105_59455 flag=1 multi=3.0000 len=2211	2211	12.2649	12.2649	19.954
k105_59464 flag=1 multi=3.0000 len=3110	3110	11.4625	11.4625	10.757
k105_59478 flag=0 multi=42.5919 len=2957	2957	129.523	129.523	2056.16
k105_59482 flag=1 multi=3.8824 len=2145	2145	10.4045	10.4045	14.936
k105_148702 flag=0 multi=7.8031 len=1537	1537	32.6806	32.6806	201.96
k105_59488 flag=0 multi=6.1066 len=1549	1549	24.0429	24.0429	23.9696
k105_59500 flag=0 multi=6.7327 len=1938	1938	24.5481	24.5481	22.0879
k105_148717 flag=0 multi=12.9773 len=5388	5388	38.2484	38.2484	123.146
k105_148730 flag=1 multi=4.3542 len=2437	2437	17.282	17.282	44.2157
k105_59522 flag=1 multi=3.0000 len=1687	1687	9.74496	9.74496	5.14586
k105_148740 flag=1 multi=2.9543 len=2774	2774	12.8544	12.8544	16.3463
k105_148741 flag=1 multi=3.0000 len=2514	2514	10.6717	10.6717	9.13894
k105_59532 flag=1 multi=5.0000 len=2800	2800	15.5049	15.5049	25.6702
k105_59544 flag=1 multi=3.8666 len=1814	1814	12.6256	12.6256	16.0793
k105_148746 flag=1 multi=4.0000 len=5553	5553	18.1327	18.1327	47.6501
k105_148749 flag=0 multi=56.8521 len=1586	1586	305.719	305.719	11243.5
k105_59549 flag=1 multi=2.9202 len=2963	2963	13.2695	13.2695	19.9026
k105_148750 flag=0 multi=6.7003 len=2471	2471	28.3007	28.3007	53.4376
k105_148782 flag=1 multi=3.0000 len=1724	1724	15.5699	15.5699	26.4194
k105_59584 flag=1 multi=1.9758 len=2584	2584	22.5045	22.5045	86.6353
k105_148784 flag=1 multi=2.9251 len=2268	2268	14.1388	14.1388	62.7908
k105_148801 flag=1 multi=4.0000 len=3695	3695	11.6795	11.6795	11.8221
k105_148807 flag=1 multi=4.0000 len=1756	1756	12.5685	12.5685	16.0373
k105_59616 flag=0 multi=7.4079 len=3400	3400	24.4015	24.4015	62.335
k105_59640 flag=1 multi=3.0000 len=2510	2510	10.4792	10.4792	10.761
k105_148825 flag=0 multi=6.9917 len=7362	7362	24.5186	24.5186	51.6595
k105_59642 flag=0 multi=2.1052 len=1559	1559	19.4634	19.4634	172.844
k105_59647 flag=1 multi=3.0000 len=2700	2700	11.6737	11.6737	16.981
k105_59657 flag=0 multi=3.9828 len=1853	1853	12.0869	12.0869	10.6823
k105_59665 flag=0 multi=11.1047 len=3362	3362	36.7105	36.7105	121.303
k105_148831 flag=0 multi=11.9585 len=17327	17327	33.5375	33.5375	61.3197
k105_59666 flag=0 multi=2.9805 len=2264	2264	17.3174	17.3174	194.005
k105_148836 flag=0 multi=17.6076 len=1690	1690	58.4584	58.4584	199.199
k105_59669 flag=0 multi=13.7618 len=2712	2712	58.3689	58.3689	116.431
k105_148840 flag=1 multi=2.0000 len=2231	2231	13.4719	13.4719	17.9551
k105_148841 flag=1 multi=5.0000 len=2225	2225	15.054	15.054	13.8891
k105_59685 flag=0 multi=11.4205 len=1689	1689	58.8648	58.8648	534.477
k105_148859 flag=0 multi=2.8463 len=1823	1823	12.22	12.22	5.509
k105_59702 flag=1 multi=4.0000 len=1645	1645	14.0575	14.0575	17.3621
k105_148866 flag=0 multi=4.0000 len=4377	4377	22.2373	22.2373	41.5508
k105_148873 flag=1 multi=2.9021 len=1556	1556	20.6828	20.6828	66.3277
k105_148875 flag=1 multi=3.9391 len=2504	2504	19.3428	19.3428	23.6937
k105_148878 flag=0 multi=4.9881 len=3470	3470	18.4063	18.4066	20.1872
k105_59739 flag=1 multi=4.0000 len=1629	1629	12.5943	12.5943	7.30216
k105_148883 flag=0 multi=4.9725 len=2102	2102	29.0328	29.0328	154.601
k105_59742 flag=0 multi=4.9882 len=5191	5191	16.7893	16.7893	33.5911
k105_148908 flag=1 multi=3.9220 len=2489	2489	15.1432	15.1432	17.1442
k105_148909 flag=1 multi=2.9311 len=2658	2658	10.0183	10.0183	6.9474
k105_148925 flag=1 multi=3.0000 len=1777	1777	12.59	12.59	21.0587
k105_148938 flag=1 multi=4.0000 len=1800	1800	20.0061	20.0061	64.0352
k105_59754 flag=0 multi=33.6420 len=39784	39784	100.752	100.752	214.635
k105_59755 flag=1 multi=3.0000 len=1917	1917	12.1375	12.1375	23.9941
k105_148986 flag=0 multi=7.9597 len=1840	1840	21.1385	21.1385	34.1431
k105_59782 flag=0 multi=17.8718 len=1993	1993	66.733	66.733	85.0483
k105_148997 flag=0 multi=73.9340 len=2470	2470	269.525	269.525	5500.13
k105_59783 flag=0 multi=4.9814 len=2256	2256	25.2085	25.2085	93.6114
k105_149017 flag=1 multi=4.0000 len=1984	1984	15.6696	15.6696	27.0103
k105_149019 flag=1 multi=4.5825 len=2632	2632	21.4492	21.4492	48.7117
k105_59785 flag=0 multi=33.5365 len=14282	14282	101.945	101.945	197.179
k105_149022 flag=0 multi=6.9408 len=3365	3365	21.6768	21.6768	139.903
k105_149027 flag=1 multi=3.5425 len=2457	2457	12.0746	12.0746	13.5852
k105_149032 flag=0 multi=5.4005 len=2030	2030	25.8149	25.8149	62.0254
k105_149033 flag=0 multi=7.5209 len=3188	3188	29.5915	29.5915	112.972
k105_149034 flag=1 multi=1.9418 len=2373	2373	8.94647	8.94647	10.5071
k105_59807 flag=0 multi=6.0000 len=5675	5675	20.8782	20.8784	184.305
k105_149038 flag=1 multi=5.0000 len=6440	6440	17.5531	17.5531	35.0567
k105_59825 flag=0 multi=5.9926 len=6847	6847	17.103	17.103	24.6872
k105_59826 flag=1 multi=3.0000 len=2886	2886	17.2219	17.2219	15.6923
k105_59837 flag=0 multi=8.0000 len=1575	1575	27.5193	27.5193	101.991
k105_59852 flag=1 multi=3.1462 len=1801	1801	10.4276	10.4276	8.84851
k105_59857 flag=0 multi=7.4715 len=1984	1984	38.2546	38.2546	378.987
k105_59865 flag=1 multi=3.8869 len=5375	5375	14.7091	14.7091	32.2285
k105_59874 flag=1 multi=3.0000 len=1714	1714	9.9124	9.91304	6.84083
k105_149042 flag=0 multi=29.8509 len=45844	45844	89.7176	89.7176	163.356
k105_59878 flag=1 multi=4.9138 len=4539	4539	18.3149	18.3149	47.3657
k105_149054 flag=1 multi=3.8611 len=1962	1962	17.2097	17.2103	51.798
k105_59898 flag=1 multi=3.0000 len=1506	1506	11.9292	11.9292	11.279
k105_149065 flag=0 multi=7.1909 len=2420	2420	26.2414	26.2414	51.1802
k105_59909 flag=1 multi=3.9491 len=7773	7773	13.9631	13.9631	16.5356
k105_59916 flag=1 multi=4.0000 len=1696	1696	10.652	10.652	12.5067
k105_149097 flag=0 multi=4.8911 len=2088	2088	18.7508	18.7508	57.6299
k105_149112 flag=1 multi=3.9171 len=2673	2673	28.7329	28.7329	70.7732
k105_149115 flag=0 multi=5.6308 len=2648	2648	31.8927	31.8927	2685.6
k105_59956 flag=0 multi=4.3064 len=1590	1590	32.9222	32.9222	230.9
k105_59959 flag=0 multi=4.9816 len=2283	2283	13.978	13.978	26.091
k105_149127 flag=0 multi=6.9518 len=8195	8195	23.9973	23.9973	68.5727
k105_59978 flag=1 multi=3.0000 len=2338	2338	13.075	13.075	16.0913
k105_59982 flag=0 multi=5.4749 len=1560	1560	21.9369	21.9369	56.8697
k105_59984 flag=1 multi=3.0000 len=1894	1894	11.1244	11.1244	7.94495
k105_59986 flag=0 multi=10.9461 len=3817	3817	35.6166	35.6166	70.2007
k105_149129 flag=0 multi=36.6915 len=17919	17919	110.914	110.914	233.8
k105_59996 flag=1 multi=3.9064 len=2734	2734	22.4303	22.4303	88.9843
k105_149134 flag=1 multi=3.0000 len=1749	1749	12.7555	12.7555	15.0109
k105_59999 flag=1 multi=3.0000 len=3393	3393	10.9275	10.9275	12.1746
k105_60019 flag=1 multi=3.0000 len=2944	2944	12.2591	12.2591	14.8538
k105_149167 flag=1 multi=2.9567 len=1631	1631	14.4294	14.4294	61.5194
k105_149170 flag=0 multi=3.0000 len=4494	4494	14.4006	14.4006	23.1106
k105_60030 flag=1 multi=7.0000 len=1941	1941	19.0201	19.0201	45.1996
k105_60058 flag=1 multi=5.0000 len=1509	1509	19.1339	19.1347	75.2289
k105_149196 flag=1 multi=5.0000 len=8298	8298	18.4053	18.4053	29.5625
k105_149198 flag=1 multi=2.9632 len=3689	3689	15.9175	15.9175	44.0172
k105_60060 flag=1 multi=5.0000 len=10818	10818	17.7919	17.7919	26.1113
k105_60063 flag=0 multi=3.3059 len=3969	3969	19.2668	19.2668	45.2052
k105_149214 flag=1 multi=6.8544 len=4637	4637	31.3495	31.3495	87.7102
k105_149221 flag=0 multi=9.8123 len=1906	1906	32.5313	32.5313	270.634
k105_149224 flag=1 multi=4.0000 len=3304	3304	24.3389	24.3389	66.5999
k105_60086 flag=1 multi=3.0000 len=4395	4395	11.269	11.269	9.69209
k105_149231 flag=1 multi=5.0000 len=7736	7736	16.2263	16.2265	20.817
k105_149235 flag=1 multi=3.0000 len=2252	2252	12.0266	12.0266	18.9912
k105_60106 flag=0 multi=10.0000 len=4421	4421	32.1552	32.1552	60.9872
k105_60114 flag=0 multi=12.0806 len=1818	1818	69.9454	69.9454	408.378
k105_60117 flag=1 multi=4.0000 len=3592	3592	10.464	10.464	8.91831
k105_149259 flag=1 multi=3.9283 len=3328	3328	14.1177	14.1177	24.4452
k105_149260 flag=1 multi=3.7769 len=2714	2714	24.8756	24.8756	76.8611
k105_60133 flag=1 multi=3.0000 len=1587	1587	17.8448	17.8448	53.4557
k105_149276 flag=1 multi=5.0000 len=2038	2038	16.9391	16.9391	20.2332
k105_149282 flag=1 multi=2.8365 len=2001	2001	11.4122	11.4122	16.1419
k105_60159 flag=1 multi=4.3571 len=14217	14217	12.96	12.96	15.6589
k105_149312 flag=1 multi=5.0000 len=7410	7410	16.5464	16.5464	28.8304
k105_60165 flag=0 multi=7.7253 len=4623	4623	27.8817	27.8817	56.3766
k105_149318 flag=1 multi=3.9562 len=4282	4282	11.7297	11.7297	14.4801
k105_60174 flag=0 multi=5.9722 len=1905	1905	19.4057	19.4057	53.3507
k105_60178 flag=1 multi=3.8569 len=3858	3858	13.3501	13.3501	17.9795
k105_149336 flag=1 multi=4.0000 len=1678	1678	18.4306	18.4306	46.9566
k105_149346 flag=0 multi=2.6097 len=2229	2229	11.8932	11.8932	13.4178
k105_60183 flag=0 multi=9.0587 len=8994	8994	28.532	28.532	59.5458
k105_149365 flag=1 multi=2.7043 len=2056	2056	19.0939	19.0939	42.5793
k105_60198 flag=0 multi=3.9921 len=3904	3904	17.5448	17.5448	37.208
k105_60207 flag=1 multi=2.0000 len=2280	2280	11.3761	11.3761	10.8031
k105_60212 flag=1 multi=3.6913 len=2029	2029	19.3789	19.3789	47.5048
k105_60218 flag=1 multi=4.0000 len=1633	1633	11.7411	11.7411	9.05979
k105_60219 flag=0 multi=12.8784 len=2728	2728	62.4259	62.4259	206.531
k105_60233 flag=1 multi=2.1039 len=2868	2868	14.688	14.688	24.7696
k105_149411 flag=1 multi=4.0000 len=6159	6159	13.4799	13.4799	18.249
k105_60246 flag=0 multi=5.7826 len=1531	1531	27.8081	27.8081	47.5159
k105_60250 flag=0 multi=3.9365 len=1617	1617	25.2965	25.2965	79.7829
k105_149424 flag=0 multi=2.9880 len=1774	1774	14.0745	14.0745	18.9896
k105_149434 flag=0 multi=3.0000 len=1657	1657	12.1234	12.1234	37.7044
k105_60259 flag=1 multi=3.9294 len=2909	2909	13.1769	13.1769	14.3959
k105_149435 flag=1 multi=5.0000 len=2409	2409	14.4157	14.4157	8.92588
k105_149440 flag=1 multi=3.0000 len=1678	1678	10.394	10.394	14.7497
k105_60272 flag=0 multi=3.8078 len=1962	1962	30.3306	30.3306	254.104
k105_60290 flag=1 multi=4.0000 len=6381	6381	12.5965	12.5965	17.9907
k105_149462 flag=1 multi=2.0000 len=1536	1536	10.2742	10.2742	13.4987
k105_60299 flag=1 multi=3.0000 len=1567	1567	10.7763	10.7763	7.29242
k105_149474 flag=1 multi=2.9283 len=2673	2673	13.8672	13.8672	27.6059
k105_149475 flag=1 multi=3.0000 len=2529	2529	11.174	11.174	7.799
k105_60311 flag=1 multi=3.0000 len=1947	1947	10.1202	10.1202	9.27392
k105_60314 flag=1 multi=2.8524 len=1568	1568	10.1791	10.1791	9.92696
k105_149482 flag=1 multi=3.0000 len=2570	2570	13.5438	13.5438	26.516
k105_60315 flag=1 multi=5.0000 len=2164	2164	16.4235	16.4235	25.6193
k105_60316 flag=1 multi=3.0000 len=2890	2890	10.2989	10.2993	7.60223
k105_149488 flag=1 multi=2.0000 len=1550	1550	25.8607	25.8607	76.2499
k105_149491 flag=1 multi=3.0000 len=1851	1851	24.7637	24.7637	89.6127
k105_60325 flag=0 multi=4.4058 len=2813	2813	15.03	15.03	26.6061
k105_149494 flag=1 multi=4.0000 len=2810	2810	11.5244	11.5244	17.1858
k105_149510 flag=1 multi=3.0000 len=2530	2530	10.5055	10.5055	9.95329
k105_60329 flag=0 multi=6.0000 len=6909	6909	22.8673	22.8673	58.5762
k105_60332 flag=1 multi=2.9095 len=1607	1607	11.8456	11.8456	17.1115
k105_149513 flag=1 multi=1.9417 len=1854	1854	10.0675	10.0675	6.88972
k105_149516 flag=1 multi=4.0000 len=1918	1918	10.711	10.711	12.3257
k105_60341 flag=0 multi=19.3523 len=1703	1703	71.4495	71.4495	124.609
k105_149518 flag=1 multi=4.0000 len=4460	4460	13.5986	13.5986	19.1612
k105_60358 flag=1 multi=3.0000 len=1625	1625	14.2556	14.2556	8.20667
k105_60359 flag=0 multi=10.0000 len=3841	3841	31.7199	31.7199	64.2113
k105_60364 flag=1 multi=5.0000 len=1517	1517	15.6437	15.6437	13.7595
k105_149547 flag=1 multi=3.0916 len=2845	2845	26.4519	26.4519	111.674
k105_149549 flag=1 multi=6.0000 len=5339	5339	16.9915	16.9915	21.9013
k105_60377 flag=1 multi=3.0000 len=2746	2746	12.4657	12.4657	21.4813
k105_149565 flag=1 multi=3.0000 len=2680	2680	10.0486	10.0486	9.43104
k105_149571 flag=1 multi=4.0000 len=1565	1565	11.8318	11.8318	12.4696
k105_60413 flag=1 multi=4.0000 len=3344	3344	12.9768	12.9768	16.773
k105_149587 flag=0 multi=2.5956 len=2207	2207	14.2411	14.2411	26.9906
k105_149590 flag=0 multi=8.5325 len=1919	1919	40.1882	40.1882	341.177
k105_60417 flag=0 multi=4.9387 len=3565	3565	18.1426	18.1426	27.5233
k105_60422 flag=0 multi=7.0000 len=8509	8509	25.3248	25.3248	43.718
k105_149617 flag=1 multi=3.0000 len=2049	2049	9.41338	9.41338	8.91174
k105_60435 flag=1 multi=4.0000 len=1685	1685	13.2163	13.2163	12.6755
k105_149623 flag=0 multi=3.6524 len=1877	1877	24.0278	24.0278	70.6991
k105_60441 flag=1 multi=3.0000 len=1659	1659	11.4586	11.4586	11.5456
k105_60451 flag=1 multi=4.0000 len=2320	2320	13.9101	13.9101	19.9599
k105_60454 flag=0 multi=7.0000 len=2594	2594	24.3482	24.3486	39.5535
k105_149641 flag=1 multi=4.0000 len=8546	8546	13.3978	13.3978	16.5045
k105_60468 flag=1 multi=2.9282 len=3558	3558	13.8603	13.8603	11.8654
k105_60476 flag=1 multi=2.4889 len=1590	1590	11.9118	11.9118	19.1451
k105_149646 flag=1 multi=5.9848 len=15218	15218	21.0544	21.0544	32.9625
k105_60480 flag=1 multi=2.9774 len=5514	5514	10.432	10.432	9.83296
k105_149651 flag=0 multi=7.8759 len=1685	1685	24.2645	24.2645	21.4567
k105_60483 flag=1 multi=4.0000 len=4011	4011	12.2624	12.2624	12.8782
k105_60488 flag=1 multi=2.0000 len=1574	1574	12.4642	12.4642	14.752
k105_149652 flag=1 multi=4.0000 len=5695	5695	12.3821	12.3821	11.1614
k105_149653 flag=0 multi=13.9177 len=1685	1685	37.0384	37.0384	62.7201
k105_149661 flag=0 multi=7.2193 len=2622	2622	40.1707	40.1707	756.361
k105_149667 flag=1 multi=3.0961 len=2062	2062	15.2442	15.2442	22.0493
k105_60491 flag=0 multi=7.0197 len=12524	12524	25.7501	25.7501	33.5493
k105_149678 flag=1 multi=3.0257 len=1659	1659	10.6892	10.6892	11.3535
k105_60504 flag=1 multi=4.0000 len=2355	2355	14.5578	14.5578	22.7077
k105_149685 flag=1 multi=5.0000 len=2788	2788	27.5826	27.5826	133.638
k105_149716 flag=1 multi=3.1158 len=2618	2618	13.1977	13.1977	22.8996
k105_149723 flag=1 multi=5.0000 len=1667	1667	15.147	15.147	17.1981
k105_149727 flag=0 multi=10.0595 len=3280	3280	32.9335	32.9335	807.104
k105_149736 flag=0 multi=5.7142 len=1522	1522	22.0794	22.0794	48.1199
