#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k105_53375 flag=1 multi=4.0000 len=2762	14.0702	2762	0.0000	100.0000	2762	195	194	0.3770	14	3.80
k105_53391 flag=1 multi=1.9659 len=2010	13.7965	2010	0.0000	100.0000	2010	136	141	0.4304	14	4.73
k105_53402 flag=1 multi=1.9571 len=1645	11.6833	1645	0.0000	100.0000	1645	97	98	0.5418	12	3.16
k105_53405 flag=1 multi=3.0000 len=1724	21.9420	1724	0.0000	100.0000	1724	179	199	0.4494	21	9.56
k105_140738 flag=1 multi=3.0000 len=2050	14.2205	2050	0.0000	100.0000	2050	146	146	0.3784	14	5.97
k105_140748 flag=0 multi=4.0000 len=1635	37.7602	1635	0.0000	100.0000	1635	311	313	0.3070	38	7.26
k105_140758 flag=1 multi=3.0000 len=2630	16.6038	2630	0.0000	100.0000	2630	219	215	0.4437	16	4.63
k105_53434 flag=1 multi=1.9456 len=1796	14.4259	1796	0.0000	100.0000	1796	129	130	0.3098	14	5.08
k105_53435 flag=1 multi=1.9075 len=1715	17.5714	1715	0.0000	100.0000	1715	147	159	0.6229	15	9.39
k105_140769 flag=0 multi=6.8907 len=2940	28.3412	2940	0.0000	100.0000	2940	412	418	0.2765	28	6.25
k105_53458 flag=1 multi=3.0000 len=1667	9.5615	1667	0.0000	100.0000	1667	80	81	0.6411	9	3.19
k105_53474 flag=1 multi=2.0000 len=1592	12.2531	1592	0.0000	100.0000	1592	95	105	0.6187	12	4.59
k105_53475 flag=1 multi=2.8540 len=1571	8.6766	1571	0.0000	100.0000	1571	66	73	0.6570	8	2.43
k105_140792 flag=0 multi=4.9949 len=7912	35.5749	7912	0.0000	100.0000	7912	1393	1410	0.4168	36	8.26
k105_140793 flag=1 multi=2.0000 len=1668	19.1811	1668	0.0000	100.0000	1668	159	164	0.5786	19	4.57
k105_140796 flag=1 multi=2.8191 len=2802	14.9921	2802	0.0000	100.0000	2802	211	209	0.4526	15	4.17
k105_53482 flag=1 multi=4.0000 len=3793	22.1996	3793	0.0000	100.0000	3793	422	424	0.6286	22	6.05
k105_140800 flag=1 multi=1.9849 len=1560	22.8205	1560	0.0000	100.0000	1560	177	187	0.6775	23	4.74
k105_53484 flag=1 multi=4.0000 len=2909	16.9048	2909	0.0000	100.0000	2909	240	255	0.6119	15	8.91
k105_140805 flag=1 multi=3.9976 len=2630	31.6053	2630	0.0000	100.0000	2630	418	412	0.4905	33	8.33
k105_53492 flag=1 multi=4.0000 len=2680	14.2466	2680	0.0000	100.0000	2680	192	194	0.5278	14	4.00
k105_140811 flag=1 multi=2.8504 len=1749	33.3631	1749	0.0000	100.0000	1749	287	292	0.2734	34	11.34
k105_53494 flag=0 multi=5.0000 len=3784	17.6348	3784	0.0000	100.0000	3784	338	335	0.6144	18	5.76
k105_140812 flag=1 multi=4.0000 len=3775	24.8585	3775	0.0000	100.0000	3775	461	488	0.6302	24	9.48
k105_140821 flag=1 multi=2.9264 len=2416	16.0654	2416	0.0000	100.0000	2416	189	198	0.3116	16	4.95
k105_53500 flag=1 multi=4.0000 len=4422	14.8401	4422	0.0000	100.0000	4422	331	329	0.6272	15	3.81
k105_53504 flag=1 multi=3.0000 len=2206	9.1510	2206	0.0000	100.0000	2206	103	101	0.6757	9	3.15
k105_140836 flag=1 multi=4.8438 len=1795	38.3660	1795	0.0000	100.0000	1795	336	352	0.2932	38	10.19
k105_140837 flag=1 multi=3.9734 len=8211	13.9974	8211	0.0000	100.0000	8211	581	571	0.5189	14	4.74
k105_53527 flag=1 multi=3.0000 len=1563	10.9667	1563	0.0000	100.0000	1563	89	85	0.5198	10	4.21
k105_53536 flag=0 multi=1.9630 len=2481	22.1536	2481	0.0000	100.0000	2481	280	278	0.5775	21	5.09
k105_53545 flag=1 multi=1.9552 len=1978	22.1052	1978	0.0000	100.0000	1978	217	221	0.6274	22	4.98
k105_53546 flag=1 multi=3.0000 len=1533	45.9883	1533	0.0000	100.0000	1533	311	394	0.3094	31	35.58
k105_53551 flag=0 multi=2.9816 len=1951	31.3342	1951	0.0000	100.0000	1951	308	306	0.5829	32	10.50
k105_140876 flag=1 multi=2.9086 len=2206	21.0485	2206	0.0000	100.0000	2206	228	236	0.4629	21	8.48
k105_140893 flag=1 multi=3.0000 len=2630	19.2304	2630	0.0000	100.0000	2630	256	251	0.4572	20	6.82
k105_53594 flag=1 multi=3.0000 len=2042	14.3913	2042	0.0000	100.0000	2042	151	148	0.6338	14	4.26
k105_140911 flag=1 multi=4.0000 len=2363	13.0821	2363	0.0000	100.0000	2363	156	157	0.6329	13	4.81
k105_140917 flag=1 multi=4.0000 len=1902	12.2697	1902	0.0000	100.0000	1902	119	116	0.5517	11	4.78
k105_140936 flag=1 multi=4.0000 len=1618	11.4679	1618	0.0000	100.0000	1618	93	92	0.5643	11	4.19
k105_53641 flag=1 multi=1.9700 len=3334	17.6497	3334	0.0000	100.0000	3334	302	292	0.5857	17	4.69
k105_53642 flag=1 multi=3.5855 len=1591	24.8190	1591	0.0000	100.0000	1591	195	203	0.6162	24	6.15
k105_53652 flag=1 multi=2.1381 len=1683	9.1378	1683	0.0000	100.0000	1683	78	78	0.6870	9	2.87
k105_140960 flag=0 multi=4.0000 len=2610	18.1490	2610	0.0000	99.9234	2608	236	231	0.3440	17	9.20
k105_53663 flag=1 multi=3.0000 len=2106	17.1453	2106	0.0000	100.0000	2106	178	182	0.3839	17	5.41
k105_53673 flag=1 multi=4.0000 len=1600	13.3325	1600	0.0000	100.0000	1600	105	109	0.6181	13	4.95
k105_53685 flag=1 multi=4.6279 len=11242	24.4365	11242	0.0000	100.0000	11242	1368	1408	0.6269	24	7.11
k105_141031 flag=1 multi=3.9946 len=1786	19.5560	1786	0.0000	100.0000	1786	176	177	0.6230	20	7.05
k105_141041 flag=0 multi=2.9881 len=2292	18.0275	2292	0.0000	100.0000	2292	204	214	0.6354	19	7.42
k105_141047 flag=1 multi=3.9107 len=3194	23.5457	3194	0.0000	100.0000	3194	380	387	0.6379	23	7.02
k105_53719 flag=1 multi=2.0000 len=1617	8.8089	1617	0.0000	100.0000	1617	73	72	0.5866	9	2.59
k105_53724 flag=1 multi=4.0000 len=2805	20.1583	2805	0.0000	100.0000	2805	284	288	0.6160	21	6.93
k105_141061 flag=1 multi=2.8873 len=1879	14.6674	1879	0.0000	100.0000	1879	138	139	0.4061	15	3.25
k105_141087 flag=0 multi=3.9829 len=1855	22.0323	1855	0.0000	100.0000	1855	208	203	0.3788	24	7.99
k105_141090 flag=1 multi=3.0000 len=1522	32.5631	1522	0.0000	100.0000	1522	243	258	0.6115	32	11.68
k105_53768 flag=1 multi=3.9867 len=2365	23.2558	2365	0.0000	100.0000	2365	269	282	0.5721	22	9.96
k105_53770 flag=1 multi=1.6566 len=1823	31.5990	1823	0.0000	100.0000	1823	287	290	0.4452	30	8.85
k105_53777 flag=0 multi=1.9445 len=1907	60.1605	1907	0.0000	100.0000	1907	549	599	0.3164	59	20.14
k105_53791 flag=1 multi=3.0000 len=3496	13.6244	3496	0.0000	100.0000	3496	237	242	0.6071	13	5.97
k105_141129 flag=1 multi=4.0000 len=2644	15.7954	2644	0.0000	99.6596	2635	205	208	0.4478	16	5.12
k105_141135 flag=1 multi=3.0000 len=2355	12.9083	2355	0.0000	100.0000	2355	151	153	0.4700	13	3.70
k105_53812 flag=1 multi=2.0000 len=2227	9.6138	2227	0.0000	100.0000	2227	102	111	0.5301	9	3.75
k105_141151 flag=1 multi=3.0887 len=2225	33.3721	2225	0.0000	100.0000	2225	371	371	0.4581	33	8.31
k105_141154 flag=1 multi=3.0000 len=1709	20.2341	1709	0.0000	100.0000	1709	167	177	0.3211	20	6.95
k105_53824 flag=0 multi=4.8784 len=1717	49.4898	1717	0.0000	100.0000	1717	416	435	0.3603	59	26.04
k105_141156 flag=1 multi=3.0000 len=2591	17.9830	2591	0.0000	100.0000	2591	236	232	0.4654	18	6.13
k105_53826 flag=1 multi=3.0000 len=2438	11.7034	2438	0.0000	100.0000	2438	146	149	0.7147	11	4.15
k105_141158 flag=1 multi=2.0000 len=1560	10.0160	1560	0.0000	100.0000	1560	76	81	0.6084	8	5.61
k105_53836 flag=1 multi=1.8941 len=1862	18.4345	1862	0.0000	100.0000	1862	170	177	0.5730	19	4.89
k105_141172 flag=1 multi=2.0000 len=1955	9.9223	1955	0.0000	100.0000	1955	96	98	0.4563	9	3.63
k105_141187 flag=1 multi=2.4541 len=1759	14.1899	1759	0.0000	100.0000	1759	124	126	0.3857	14	3.85
k105_53843 flag=0 multi=7.9945 len=12758	26.3577	12758	0.0000	100.0000	12758	1699	1686	0.5385	26	6.80
k105_141212 flag=0 multi=5.8292 len=2388	38.2060	2388	0.0000	100.0000	2388	449	457	0.3088	39	13.27
k105_53868 flag=1 multi=2.0000 len=1616	13.0248	1616	0.0000	100.0000	1616	102	108	0.3877	13	4.66
k105_141214 flag=1 multi=4.0000 len=6031	15.5465	6031	0.0000	100.0000	6031	476	474	0.6339	16	4.72
k105_141218 flag=0 multi=3.9718 len=1983	32.4034	1983	0.0000	100.0000	1983	318	322	0.3398	33	7.97
k105_53884 flag=1 multi=5.0000 len=3872	24.4605	3872	0.0000	100.0000	3872	479	479	0.6183	25	5.57
k105_53892 flag=0 multi=5.0000 len=2150	23.6381	2150	0.0000	100.0000	2150	254	261	0.6308	24	6.95
k105_141255 flag=1 multi=3.0000 len=1989	8.9713	1989	0.0000	100.0000	1989	90	89	0.5650	9	2.69
k105_53901 flag=1 multi=2.9037 len=2680	16.5731	2680	0.0000	100.0000	2680	216	233	0.5542	16	5.06
k105_141259 flag=1 multi=3.0000 len=1657	11.6904	1657	0.0000	100.0000	1657	96	98	0.5740	11	4.14
k105_53909 flag=0 multi=2.9120 len=1969	19.9299	1969	0.0000	100.0000	1969	197	198	0.5477	20	6.21
k105_141263 flag=1 multi=3.0000 len=5690	25.6699	5690	0.0000	100.0000	5690	724	755	0.6479	26	7.20
k105_141269 flag=1 multi=1.9530 len=1509	11.1451	1509	0.0000	100.0000	1509	84	85	0.4399	11	2.86
k105_53917 flag=0 multi=3.5147 len=2594	23.9221	2594	0.0000	100.0000	2594	311	325	0.6404	23	9.56
k105_53925 flag=1 multi=2.8697 len=1824	8.2928	1824	0.0000	100.0000	1824	76	77	0.5802	8	2.34
k105_141288 flag=0 multi=7.3877 len=3319	31.0783	3319	0.0000	100.0000	3319	516	513	0.3383	29	13.11
k105_141290 flag=1 multi=4.4624 len=2683	32.5561	2683	0.0000	100.0000	2683	439	431	0.3639	31	15.93
k105_141311 flag=1 multi=3.0000 len=1673	16.2953	1673	0.0000	100.0000	1673	134	138	0.3784	17	5.91
k105_141313 flag=1 multi=3.0000 len=1833	10.5603	1833	0.0000	100.0000	1833	99	99	0.5199	11	3.50
k105_53961 flag=1 multi=2.2138 len=1672	12.9737	1672	0.0000	100.0000	1672	104	114	0.5879	13	5.08
k105_141321 flag=1 multi=6.0000 len=2920	23.7795	2920	0.0000	100.0000	2920	346	345	0.3451	23	7.35
k105_53976 flag=1 multi=3.0000 len=2053	10.2406	2053	0.0000	100.0000	2053	108	109	0.6753	10	3.43
k105_141332 flag=1 multi=1.9406 len=1687	16.7659	1687	0.0000	100.0000	1687	140	144	0.2896	16	4.96
k105_141333 flag=1 multi=1.0000 len=2028	11.5478	2028	0.0000	100.0000	2028	116	121	0.5478	11	3.97
k105_53986 flag=1 multi=3.0000 len=2429	16.4644	2429	0.0000	100.0000	2429	197	203	0.5551	15	6.76
k105_141340 flag=1 multi=3.0000 len=1732	20.1986	1732	0.0000	100.0000	1732	175	174	0.5551	21	6.36
k105_53993 flag=0 multi=3.8051 len=1660	32.9560	1660	0.0000	100.0000	1660	264	280	0.3614	34	10.30
k105_141341 flag=1 multi=3.0000 len=2873	24.5844	2873	0.0000	100.0000	2873	351	349	0.6197	23	8.73
k105_53995 flag=1 multi=2.8663 len=1900	13.4458	1900	0.0000	100.0000	1900	127	132	0.5489	14	3.22
k105_54004 flag=1 multi=3.8583 len=1523	13.1944	1523	0.0000	100.0000	1523	101	101	0.5237	13	3.25
k105_141355 flag=1 multi=2.0000 len=1636	13.8417	1636	0.0000	100.0000	1636	108	117	0.3814	13	5.80
k105_54014 flag=1 multi=4.0000 len=1720	102.5762	1720	0.0000	100.0000	1720	801	960	0.3223	107	42.36
k105_54024 flag=0 multi=5.0000 len=1778	37.9252	1778	0.0000	100.0000	1778	335	345	0.3838	42	22.11
k105_141373 flag=1 multi=3.8527 len=5497	18.3253	5497	0.0000	100.0000	5497	491	514	0.3908	17	6.43
k105_54052 flag=1 multi=1.9346 len=2353	16.4607	2353	0.0000	100.0000	2353	196	196	0.5436	17	3.18
k105_141401 flag=1 multi=3.8409 len=1538	68.1008	1538	0.0000	100.0000	1538	506	543	0.3463	73	26.34
k105_54059 flag=1 multi=3.0000 len=2820	11.7262	2820	0.0000	100.0000	2820	166	166	0.5399	11	3.52
k105_54063 flag=1 multi=3.9825 len=3185	22.9422	3185	0.0000	100.0000	3185	347	378	0.3361	20	15.14
k105_141404 flag=0 multi=6.9854 len=6666	29.0245	6666	0.0000	99.8500	6656	951	978	0.4462	27	10.73
k105_54075 flag=1 multi=2.9583 len=2264	16.0300	2264	0.0000	99.8233	2260	185	185	0.6744	16	5.51
k105_141418 flag=1 multi=3.8331 len=1903	19.9327	1903	0.0000	100.0000	1903	187	195	0.4396	19	6.12
k105_54082 flag=1 multi=5.0000 len=2482	19.5608	2482	0.0000	100.0000	2482	240	243	0.4586	19	7.18
k105_54101 flag=1 multi=2.0000 len=2123	23.3029	2123	0.0000	100.0000	2123	242	251	0.3506	20	12.34
k105_54114 flag=1 multi=4.0000 len=2353	11.6889	2353	0.0000	100.0000	2353	139	139	0.5315	12	3.44
k105_141470 flag=0 multi=3.9660 len=2488	16.4699	2488	0.0000	99.9196	2486	202	206	0.4795	17	5.42
k105_141474 flag=1 multi=3.0000 len=2984	20.9202	2984	0.0000	100.0000	2984	310	312	0.3334	21	5.05
k105_54133 flag=0 multi=5.4130 len=3204	29.9245	3204	0.0000	99.9688	3203	481	476	0.4637	26	15.85
k105_141479 flag=0 multi=5.9598 len=1574	212.9257	1574	0.0000	100.0000	1574	1595	1750	0.3884	231	79.17
k105_141500 flag=1 multi=2.8489 len=2421	27.0351	2421	0.0000	100.0000	2421	331	329	0.4640	26	6.68
k105_141506 flag=1 multi=3.4157 len=6217	19.7344	6217	0.0000	100.0000	6217	601	621	0.3557	19	5.14
k105_141515 flag=1 multi=2.0000 len=1833	9.1457	1833	0.0000	100.0000	1833	86	84	0.7046	8	3.28
k105_54191 flag=0 multi=7.7684 len=6300	37.4614	6300	0.0000	99.7302	6283	1168	1174	0.2859	38	9.76
k105_141528 flag=1 multi=3.0000 len=2456	7.8864	2456	0.0000	100.0000	2456	95	99	0.5649	8	2.12
k105_54193 flag=0 multi=2.9961 len=5223	19.4515	5223	0.0000	100.0000	5223	495	527	0.5605	19	5.37
k105_141535 flag=1 multi=3.0000 len=2358	13.0369	2358	0.0000	100.0000	2358	151	163	0.5723	12	5.15
k105_141536 flag=1 multi=2.8955 len=1981	44.7355	1981	0.0000	99.0409	1962	342	354	0.4807	50	17.50
k105_141565 flag=1 multi=4.0000 len=3263	15.6911	3263	0.0000	100.0000	3263	258	259	0.6166	16	4.83
k105_141567 flag=1 multi=2.0000 len=1884	13.3360	1884	0.0000	100.0000	1884	123	128	0.5338	13	3.86
k105_54254 flag=1 multi=2.9869 len=1626	43.3419	1626	0.0000	100.0000	1626	349	358	0.3317	43	8.75
k105_54262 flag=1 multi=2.0000 len=1518	7.7852	1518	0.0000	100.0000	1518	58	61	0.5566	7	2.73
k105_54268 flag=1 multi=1.9462 len=1722	21.6179	1722	0.0000	100.0000	1722	183	190	0.3661	22	6.15
k105_141600 flag=1 multi=5.9510 len=4594	21.1709	4594	0.0000	100.0000	4594	487	483	0.4595	19	9.41
k105_54291 flag=1 multi=2.0000 len=2000	14.3560	2000	0.0000	100.0000	2000	132	158	0.6296	14	6.86
k105_54296 flag=1 multi=2.0000 len=1914	11.0768	1914	0.0000	100.0000	1914	106	107	0.6233	11	3.97
k105_54306 flag=1 multi=4.0000 len=4771	14.3247	4771	0.0000	100.0000	4771	346	346	0.6059	14	4.37
k105_54308 flag=1 multi=2.9659 len=3917	18.4726	3917	0.0000	100.0000	3917	360	375	0.6212	18	5.13
k105_141649 flag=1 multi=3.0000 len=1651	9.6602	1651	0.0000	100.0000	1651	80	84	0.6927	10	3.41
k105_141655 flag=1 multi=2.8970 len=1795	9.1766	1795	0.0000	100.0000	1795	82	85	0.6794	9	3.33
k105_54327 flag=1 multi=1.9619 len=1601	11.7139	1601	0.0000	100.0000	1601	91	99	0.6154	10	6.56
k105_141663 flag=1 multi=3.0000 len=1667	23.5561	1667	0.0000	100.0000	1667	193	203	0.6215	23	5.60
k105_141667 flag=1 multi=2.9321 len=2728	11.9659	2728	0.0000	100.0000	2728	164	165	0.6405	12	3.49
k105_141672 flag=1 multi=1.9475 len=1629	9.3333	1629	0.0000	100.0000	1629	76	81	0.6913	9	2.94
k105_141682 flag=1 multi=4.0000 len=2082	14.0403	2082	0.0000	100.0000	2082	149	147	0.6175	13	4.17
k105_54358 flag=1 multi=2.0000 len=2015	15.3211	2015	0.0000	100.0000	2015	153	157	0.5009	15	4.07
k105_141717 flag=1 multi=3.6374 len=2471	21.6965	2471	0.0000	100.0000	2471	265	268	0.4627	22	8.20
k105_141738 flag=1 multi=3.5217 len=5277	17.3953	5277	0.0000	100.0000	5277	454	460	0.3790	17	5.66
k105_141739 flag=0 multi=4.9857 len=2908	19.6919	2908	0.0000	100.0000	2908	291	282	0.4682	22	7.06
k105_54429 flag=0 multi=2.9447 len=3831	23.0073	3831	0.0000	100.0000	3831	439	464	0.6581	23	7.13
k105_141763 flag=1 multi=3.4135 len=3885	32.0749	3885	0.0000	100.0000	3885	620	629	0.4684	32	7.68
k105_141767 flag=0 multi=1.9130 len=2530	30.8043	2530	0.0000	100.0000	2530	394	391	0.4990	30	6.70
k105_54470 flag=1 multi=3.0000 len=1552	14.2835	1552	0.0000	100.0000	1552	110	113	0.5081	14	4.39
k105_54471 flag=1 multi=1.9314 len=1534	10.1741	1534	0.0000	100.0000	1534	77	79	0.4183	10	3.63
k105_141787 flag=1 multi=3.0000 len=1821	19.3300	1821	0.0000	100.0000	1821	180	182	0.6384	18	6.98
k105_54473 flag=1 multi=3.0000 len=1565	9.5048	1565	0.0000	100.0000	1565	75	74	0.5250	10	3.18
k105_141792 flag=1 multi=2.0000 len=2344	9.6992	2344	0.0000	100.0000	2344	113	115	0.3785	9	2.84
k105_54482 flag=1 multi=4.0000 len=3268	13.9670	3268	0.0000	100.0000	3268	230	231	0.6411	13	4.97
k105_54490 flag=1 multi=3.0000 len=1544	9.3051	1544	0.0000	100.0000	1544	71	74	0.5620	10	2.34
k105_141834 flag=1 multi=1.8783 len=1568	13.7028	1568	0.0000	100.0000	1568	106	110	0.4578	13	3.74
k105_141839 flag=1 multi=3.0000 len=2385	14.8499	2385	0.0000	100.0000	2385	178	175	0.3621	14	4.91
k105_54507 flag=1 multi=6.9831 len=15727	38.6881	15727	0.0000	100.0000	15727	3004	3043	0.3081	38	9.60
k105_141843 flag=0 multi=4.8273 len=5885	16.7072	5885	0.0000	99.9150	5880	483	499	0.4326	17	4.88
k105_141866 flag=0 multi=14.5821 len=2213	120.4022	2213	0.0000	100.0000	2213	1334	1343	0.2991	118	15.40
k105_141868 flag=1 multi=3.0000 len=1504	12.0106	1504	0.0000	100.0000	1504	92	90	0.5144	11	5.51
k105_54551 flag=1 multi=3.0000 len=1959	8.9362	1959	0.0000	100.0000	1959	88	89	0.5577	9	3.06
k105_141898 flag=1 multi=4.7542 len=1830	22.8082	1830	0.0000	100.0000	1830	207	216	0.6438	22	10.99
k105_54569 flag=1 multi=2.9155 len=2094	9.2044	2094	0.0000	100.0000	2094	97	97	0.4261	10	2.96
k105_54570 flag=1 multi=2.9228 len=2619	20.8461	2619	0.0000	100.0000	2619	268	278	0.4508	22	5.27
k105_54571 flag=1 multi=3.0000 len=2490	13.2743	2490	0.0000	100.0000	2490	160	171	0.4885	14	3.99
k105_54574 flag=1 multi=1.9287 len=1563	17.4421	1563	0.0000	100.0000	1563	137	136	0.5409	17	6.12
k105_141916 flag=0 multi=3.0000 len=2090	18.1789	2090	0.0000	100.0000	2090	190	191	0.4478	19	6.43
k105_141917 flag=1 multi=2.5511 len=2239	25.9790	2239	0.0000	100.0000	2239	286	302	0.5638	26	5.88
k105_54584 flag=0 multi=8.9572 len=3841	38.1395	3841	0.0000	100.0000	3841	737	750	0.6020	35	12.39
k105_54599 flag=1 multi=1.0000 len=1587	12.7360	1587	0.0000	100.0000	1587	100	103	0.5712	12	3.98
k105_54600 flag=1 multi=1.8389 len=2414	16.7494	2414	0.0000	100.0000	2414	202	202	0.2953	17	4.68
k105_54605 flag=1 multi=3.0000 len=1832	15.7145	1832	0.0000	100.0000	1832	136	151	0.3774	16	6.65
k105_141925 flag=0 multi=7.0000 len=16637	49.0562	16637	0.0000	100.0000	16637	3886	4215	0.3244	46	19.37
k105_54613 flag=1 multi=3.0000 len=1860	10.3296	1860	0.0000	100.0000	1860	98	96	0.5613	11	3.18
k105_141931 flag=1 multi=3.9555 len=4825	13.6991	4825	0.0000	100.0000	4825	327	331	0.3686	14	4.67
k105_54620 flag=1 multi=3.0000 len=2201	21.2717	2201	0.0000	100.0000	2201	224	250	0.6095	23	7.98
k105_54622 flag=0 multi=4.8277 len=4435	25.5398	4435	0.0000	100.0000	4435	574	562	0.4556	23	11.98
k105_141946 flag=0 multi=8.9600 len=3832	47.0639	3832	0.0000	100.0000	3832	902	906	0.4708	44	13.97
k105_141947 flag=1 multi=2.9482 len=4354	30.3914	4354	0.0000	100.0000	4354	664	664	0.5402	30	6.59
k105_54631 flag=1 multi=5.0000 len=2333	23.0454	2333	0.0000	99.7000	2326	268	270	0.6235	25	8.10
k105_54639 flag=1 multi=3.0000 len=1785	8.8218	1785	0.0000	100.0000	1785	80	78	0.6371	9	2.94
k105_141978 flag=0 multi=7.7793 len=1600	71.6406	1600	0.0000	100.0000	1600	579	574	0.4340	48	55.01
k105_141987 flag=1 multi=3.0000 len=1901	13.4871	1901	0.0000	100.0000	1901	128	133	0.6113	13	4.69
k105_54671 flag=1 multi=2.9400 len=3105	13.4048	3105	0.0000	100.0000	3105	208	213	0.6130	14	4.19
k105_141993 flag=1 multi=3.8514 len=2870	23.7983	2870	0.0000	100.0000	2870	345	347	0.6376	24	6.28
k105_142005 flag=1 multi=3.9556 len=4089	21.5209	4089	0.0000	100.0000	4089	425	461	0.5762	19	9.35
k105_54688 flag=0 multi=4.0000 len=5989	20.9561	5989	0.0000	100.0000	5989	635	633	0.6398	21	5.99
k105_142015 flag=1 multi=2.9144 len=1577	12.4160	1577	0.0000	100.0000	1577	100	98	0.6313	10	5.86
k105_54708 flag=1 multi=3.0000 len=1649	11.1771	1649	0.0000	100.0000	1649	94	94	0.6673	11	3.67
k105_142021 flag=1 multi=4.0000 len=5446	19.7887	5446	0.0000	100.0000	5446	542	555	0.6471	20	6.84
k105_142024 flag=1 multi=2.8880 len=1944	19.7160	1944	0.0000	100.0000	1944	188	201	0.5889	21	5.21
k105_142027 flag=0 multi=9.0691 len=1929	34.8631	1929	0.0000	100.0000	1929	331	344	0.4580	35	8.59
k105_54742 flag=1 multi=3.0000 len=2786	20.7204	2786	0.0000	100.0000	2786	286	290	0.3538	20	5.83
k105_142049 flag=1 multi=3.0000 len=4803	20.0071	4803	0.0000	100.0000	4803	465	503	0.5918	19	8.08
k105_142056 flag=1 multi=4.0000 len=2547	19.0467	2547	0.0000	100.0000	2547	242	241	0.4031	20	6.38
k105_142079 flag=1 multi=2.9511 len=3091	23.3847	3091	0.0000	99.4824	3075	358	371	0.6553	23	8.66
k105_54801 flag=1 multi=3.0000 len=2165	14.7118	2165	0.0000	100.0000	2165	151	168	0.5702	13	7.10
k105_54805 flag=0 multi=5.0000 len=1657	18.0308	1657	0.0000	100.0000	1657	151	148	0.4113	17	6.28
k105_142098 flag=1 multi=1.9576 len=1731	8.3911	1731	0.0000	100.0000	1731	72	74	0.5462	9	2.65
k105_54807 flag=1 multi=2.9319 len=2191	27.6052	2191	0.0000	100.0000	2191	308	302	0.4721	27	5.37
k105_142103 flag=1 multi=2.3506 len=2261	14.0102	2261	0.0000	100.0000	2261	158	163	0.5859	13	4.92
k105_54848 flag=1 multi=6.0000 len=2442	21.6859	2442	0.0000	100.0000	2442	271	266	0.6138	23	6.66
k105_142136 flag=1 multi=4.0000 len=8873	18.6193	8873	0.0000	100.0000	8873	824	830	0.4413	18	5.14
k105_54857 flag=0 multi=3.9802 len=1618	17.9654	1618	0.0000	99.7528	1614	142	150	0.4497	17	6.36
k105_142138 flag=1 multi=3.6909 len=4016	21.0217	4016	0.0000	100.0000	4016	424	425	0.6113	22	6.44
k105_54862 flag=0 multi=4.9863 len=3030	24.5086	3030	0.0000	100.0000	3030	366	373	0.3699	25	8.31
k105_142153 flag=1 multi=2.9192 len=1813	9.6735	1813	0.0000	100.0000	1813	90	91	0.6943	10	3.79
k105_54875 flag=1 multi=3.0000 len=1503	11.1670	1503	0.0000	100.0000	1503	83	86	0.5812	11	3.86
k105_142163 flag=0 multi=4.6490 len=3888	26.0216	3888	0.0000	100.0000	3888	499	512	0.4368	21	16.25
k105_54881 flag=1 multi=4.0000 len=3704	30.9927	3704	0.0000	100.0000	3704	414	416	0.4723	29	12.30
k105_142167 flag=1 multi=1.9126 len=1661	22.4262	1661	0.0000	100.0000	1661	183	192	0.3457	23	4.29
k105_54894 flag=1 multi=3.0000 len=2732	8.3971	2732	0.0000	100.0000	2732	118	114	0.5500	8	2.57
k105_142199 flag=1 multi=1.8924 len=1657	12.2372	1657	0.0000	100.0000	1657	103	100	0.4147	12	4.03
k105_142201 flag=1 multi=3.0000 len=2770	11.1509	2770	0.0000	100.0000	2770	155	155	0.5419	11	3.29
k105_142203 flag=1 multi=3.0000 len=2190	9.9406	2190	0.0000	100.0000	2190	109	110	0.5890	10	2.77
k105_54928 flag=1 multi=3.0000 len=1805	11.6748	1805	0.0000	100.0000	1805	109	105	0.6140	11	3.87
k105_54947 flag=1 multi=3.0000 len=1587	9.2079	1587	0.0000	100.0000	1587	73	73	0.5837	9	3.61
k105_142234 flag=1 multi=3.0000 len=2057	12.4633	2057	0.0000	100.0000	2057	130	129	0.5358	12	4.41
k105_54948 flag=1 multi=3.0000 len=3486	11.6463	3486	0.0000	100.0000	3486	207	206	0.6828	12	3.71
k105_54951 flag=1 multi=2.9154 len=1736	23.4303	1736	0.0000	100.0000	1736	207	206	0.6382	24	4.55
k105_54954 flag=1 multi=3.0937 len=2112	27.6520	2112	0.0000	100.0000	2112	294	292	0.4653	27	6.76
k105_142258 flag=1 multi=3.0000 len=1860	12.6478	1860	0.0000	100.0000	1860	117	120	0.6254	13	4.00
k105_54959 flag=1 multi=2.8226 len=4135	24.3086	4135	0.0000	100.0000	4135	503	503	0.5160	25	5.39
k105_54984 flag=1 multi=2.0000 len=2144	11.4869	2144	0.0000	100.0000	2144	127	123	0.6399	10	7.17
k105_54991 flag=1 multi=4.0000 len=3306	20.2290	3306	0.0000	100.0000	3306	330	344	0.5997	20	7.42
k105_142299 flag=1 multi=2.3474 len=1648	34.2282	1648	0.0000	100.0000	1648	280	291	0.5587	35	8.53
k105_54996 flag=1 multi=4.0000 len=4678	25.9846	4678	0.0000	100.0000	4678	609	631	0.6517	26	5.42
