#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k105_60133 flag=1 multi=3.0000 len=1587	16.5980	1587	0.0000	100.0000	1587	132	134	0.5788	16	7.67
k105_149276 flag=1 multi=5.0000 len=2038	10.7350	2038	0.0000	99.9019	2036	109	110	0.3909	11	4.21
k105_149282 flag=1 multi=2.8365 len=2001	14.4683	2001	0.0000	100.0000	2001	141	149	0.5660	13	9.00
k105_60159 flag=1 multi=4.3571 len=14217	7.6596	14217	0.0000	99.7327	14179	543	545	0.4766	7	3.17
k105_149312 flag=1 multi=5.0000 len=7410	15.1822	7410	0.0000	100.0000	7410	543	576	0.3573	15	4.67
k105_60165 flag=0 multi=7.7253 len=4623	19.1713	4623	0.0000	99.9567	4621	444	443	0.3939	19	5.09
k105_149318 flag=1 multi=3.9562 len=4282	6.4145	4282	0.0000	99.9066	4278	139	139	0.4555	6	2.54
k105_60174 flag=0 multi=5.9722 len=1905	16.1921	1905	0.0000	100.0000	1905	154	159	0.6236	14	6.00
k105_60178 flag=1 multi=3.8569 len=3858	19.1032	3858	0.0000	99.8963	3854	379	360	0.5587	11	18.59
k105_149336 flag=1 multi=4.0000 len=1678	13.4970	1678	0.0000	100.0000	1678	112	114	0.5724	15	5.22
k105_149346 flag=0 multi=2.6097 len=2229	9.1032	2229	0.0000	99.5962	2220	101	106	0.6043	10	3.81
k105_60183 flag=0 multi=9.0587 len=8994	19.5179	8994	0.0000	100.0000	8994	874	886	0.5501	19	6.67
k105_149365 flag=1 multi=2.7043 len=2056	18.4270	2056	0.0000	100.0000	2056	191	191	0.4645	18	4.42
k105_60198 flag=0 multi=3.9921 len=3904	11.8450	3904	0.0000	99.5645	3887	244	239	0.7090	11	5.36
k105_60207 flag=1 multi=2.0000 len=2280	7.4921	2280	0.0000	100.0000	2280	87	85	0.5452	7	3.15
k105_60212 flag=1 multi=3.6913 len=2029	19.9842	2029	0.0000	100.0000	2029	205	201	0.4601	20	6.73
k105_60218 flag=1 multi=4.0000 len=1633	11.3527	1633	0.0000	100.0000	1633	89	97	0.6247	10	3.98
k105_60219 flag=0 multi=12.8784 len=2728	46.2254	2728	0.0000	100.0000	2728	649	634	0.6601	46	8.66
k105_60233 flag=1 multi=2.1039 len=2868	12.7626	2868	0.0000	100.0000	2868	182	186	0.6077	12	3.55
k105_149411 flag=1 multi=4.0000 len=6159	7.5972	6159	0.0000	100.0000	6159	235	234	0.5752	7	3.06
k105_60246 flag=0 multi=5.7826 len=1531	20.8334	1531	0.0000	100.0000	1531	160	162	0.6077	21	4.99
k105_60250 flag=0 multi=3.9365 len=1617	22.7879	1617	0.0000	100.0000	1617	182	191	0.6325	23	4.64
k105_149424 flag=0 multi=2.9880 len=1774	13.2328	1774	0.0000	100.0000	1774	117	121	0.5665	12	4.59
k105_149434 flag=0 multi=3.0000 len=1657	13.6850	1657	0.0000	100.0000	1657	109	119	0.3663	13	5.86
k105_60259 flag=1 multi=3.9294 len=2909	8.7910	2909	0.0000	99.3469	2890	127	131	0.6473	9	3.11
k105_149435 flag=1 multi=5.0000 len=2409	7.6845	2409	0.0000	100.0000	2409	92	93	0.4604	8	2.96
k105_149440 flag=1 multi=3.0000 len=1678	5.3111	1678	0.0000	98.7485	1657	45	44	0.3551	5	3.23
k105_60272 flag=0 multi=3.8078 len=1962	44.8344	1962	0.0000	100.0000	1962	444	452	0.6213	47	14.57
k105_60290 flag=1 multi=4.0000 len=6381	9.3067	6381	0.0000	100.0000	6381	290	307	0.6306	9	3.87
k105_149462 flag=1 multi=2.0000 len=1536	7.1758	1536	0.0000	100.0000	1536	52	59	0.5208	7	3.10
k105_60299 flag=1 multi=3.0000 len=1567	7.0479	1567	0.0000	100.0000	1567	56	56	0.5760	7	2.84
k105_149474 flag=1 multi=2.9283 len=2673	9.7770	2673	0.0000	100.0000	2673	131	132	0.3911	9	3.98
k105_149475 flag=1 multi=3.0000 len=2529	6.3515	2529	0.0000	99.8023	2524	80	80	0.5451	6	2.44
k105_60311 flag=1 multi=3.0000 len=1947	7.9635	1947	0.0000	99.2296	1932	78	78	0.7111	8	4.39
k105_60314 flag=1 multi=2.8524 len=1568	6.1409	1568	0.0000	100.0000	1568	47	49	0.5626	6	2.68
k105_149482 flag=1 multi=3.0000 len=2570	14.7732	2570	0.0000	100.0000	2570	190	193	0.5774	14	5.04
k105_60315 flag=1 multi=5.0000 len=2164	9.4760	2164	0.0000	99.4455	2152	101	103	0.4713	9	4.60
k105_60316 flag=1 multi=3.0000 len=2890	6.2156	2890	0.0000	100.0000	2890	90	90	0.5688	6	2.72
k105_149488 flag=1 multi=2.0000 len=1550	21.6819	1550	0.0000	100.0000	1550	172	170	0.5562	21	5.34
k105_149491 flag=1 multi=3.0000 len=1851	20.7796	1851	0.0000	100.0000	1851	195	191	0.4812	19	6.67
k105_60325 flag=0 multi=4.4058 len=2813	12.3946	2813	0.0000	100.0000	2813	179	177	0.6241	12	4.95
k105_149494 flag=1 multi=4.0000 len=2810	7.3790	2810	0.0000	100.0000	2810	104	104	0.6235	7	2.91
k105_149510 flag=1 multi=3.0000 len=2530	6.2921	2530	0.0000	94.3874	2388	81	78	0.4191	7	3.08
k105_60329 flag=0 multi=6.0000 len=6909	21.0646	6909	0.0000	99.7974	6895	727	746	0.6232	21	6.39
k105_60332 flag=1 multi=2.9095 len=1607	6.9210	1607	0.0000	100.0000	1607	56	56	0.5663	7	2.88
k105_149513 flag=1 multi=1.9417 len=1854	6.5270	1854	0.0000	99.8382	1851	60	62	0.5437	7	3.12
k105_149516 flag=1 multi=4.0000 len=1918	6.4645	1918	0.0000	100.0000	1918	62	62	0.5187	7	2.76
k105_60341 flag=0 multi=19.3523 len=1703	45.6629	1703	0.0000	100.0000	1703	391	397	0.6417	47	10.43
k105_149518 flag=1 multi=4.0000 len=4460	8.0789	4460	0.0000	100.0000	4460	178	181	0.3838	8	3.42
k105_60358 flag=1 multi=3.0000 len=1625	9.5668	1625	0.0000	99.6923	1620	79	79	0.6937	9	4.25
k105_60359 flag=0 multi=10.0000 len=3841	20.2671	3841	0.0000	100.0000	3841	394	395	0.6113	20	5.38
k105_60364 flag=1 multi=5.0000 len=1517	8.7937	1517	0.0000	99.7363	1513	68	67	0.6071	9	3.43
k105_149547 flag=1 multi=3.0916 len=2845	20.4879	2845	0.0000	100.0000	2845	289	294	0.4773	22	7.10
k105_149549 flag=1 multi=6.0000 len=5339	10.1379	5339	0.0000	100.0000	5339	270	270	0.4763	10	3.42
k105_60377 flag=1 multi=3.0000 len=2746	9.8004	2746	0.0000	100.0000	2746	131	140	0.5695	10	4.19
k105_149565 flag=1 multi=3.0000 len=2680	6.7489	2680	0.0000	98.6567	2644	91	90	0.6418	6	3.47
k105_149571 flag=1 multi=4.0000 len=1565	8.0038	1565	0.0000	98.9137	1548	63	64	0.6340	7	3.48
k105_60413 flag=1 multi=4.0000 len=3344	9.3224	3344	0.0000	100.0000	3344	157	160	0.6545	9	3.90
k105_149587 flag=0 multi=2.5956 len=2207	20.2320	2207	0.0000	99.5016	2196	225	227	0.6252	21	5.74
k105_149590 flag=0 multi=8.5325 len=1919	73.2642	1919	0.0000	100.0000	1919	724	677	0.3397	66	45.44
k105_60417 flag=0 multi=4.9387 len=3565	13.7358	3565	0.0000	100.0000	3565	249	249	0.6250	12	8.09
k105_60422 flag=0 multi=7.0000 len=8509	23.3235	8509	0.0000	100.0000	8509	999	1016	0.6290	24	7.06
k105_149617 flag=1 multi=3.0000 len=2049	7.2269	2049	0.0000	100.0000	2049	70	78	0.4086	7	2.51
k105_60435 flag=1 multi=4.0000 len=1685	8.2718	1685	0.0000	99.4659	1676	71	70	0.6309	8	3.20
k105_149623 flag=0 multi=3.6524 len=1877	21.0650	1877	0.0000	100.0000	1877	198	199	0.4327	21	5.54
k105_60441 flag=1 multi=3.0000 len=1659	10.7269	1659	0.0000	99.3972	1649	91	89	0.7104	11	3.52
k105_60451 flag=1 multi=4.0000 len=2320	7.8069	2320	0.0000	99.6983	2313	90	92	0.4763	8	2.93
k105_60454 flag=0 multi=7.0000 len=2594	16.5736	2594	0.0000	99.2675	2575	217	224	0.6855	16	5.72
k105_149641 flag=1 multi=4.0000 len=8546	8.2564	8546	0.0000	100.0000	8546	351	353	0.4769	8	3.59
k105_60468 flag=1 multi=2.9282 len=3558	14.5245	3558	0.0000	100.0000	3558	251	268	0.5840	15	4.66
k105_60476 flag=1 multi=2.4889 len=1590	9.4025	1590	0.0000	100.0000	1590	75	76	0.6135	8	4.40
k105_149646 flag=1 multi=5.9848 len=15218	13.6213	15218	0.0000	100.0000	15218	1055	1074	0.6638	13	4.30
k105_60480 flag=1 multi=2.9774 len=5514	9.4813	5514	0.0000	100.0000	5514	263	267	0.7311	9	3.59
k105_149651 flag=0 multi=7.8759 len=1685	14.8368	1685	0.0000	98.7537	1664	120	128	0.2891	15	4.77
k105_60483 flag=1 multi=4.0000 len=4011	9.0558	4011	0.0000	100.0000	4011	184	187	0.6259	9	3.70
k105_60488 flag=1 multi=2.0000 len=1574	7.5362	1574	0.0000	95.1715	1498	58	60	0.4414	8	3.69
k105_149652 flag=1 multi=4.0000 len=5695	7.5477	5695	0.0000	100.0000	5695	215	215	0.6510	7	2.89
k105_149653 flag=0 multi=13.9177 len=1685	23.5531	1685	0.0000	99.8813	1683	192	203	0.2900	24	7.00
k105_149661 flag=0 multi=7.2193 len=2622	124.5347	2622	0.0000	100.0000	2622	1604	1642	0.3399	60	120.25
k105_149667 flag=1 multi=3.0961 len=2062	8.8705	2062	0.0000	99.3210	2048	91	92	0.4083	9	4.12
k105_60491 flag=0 multi=7.0197 len=12524	23.4755	12524	0.0000	100.0000	12524	1441	1463	0.6314	23	6.16
k105_149678 flag=1 multi=3.0257 len=1659	7.8553	1659	0.0000	97.7697	1622	66	66	0.6064	8	3.13
k105_60504 flag=1 multi=4.0000 len=2355	8.4429	2355	0.0000	100.0000	2355	99	100	0.5780	8	3.69
k105_149685 flag=1 multi=5.0000 len=2788	18.8687	2788	0.0000	98.7446	2753	263	261	0.3661	19	7.77
k105_149716 flag=1 multi=3.1158 len=2618	9.2204	2618	0.0000	100.0000	2618	118	123	0.2896	10	3.76
k105_149723 flag=1 multi=5.0000 len=1667	10.0690	1667	0.0000	99.8200	1664	83	86	0.4806	10	4.04
k105_149727 flag=0 multi=10.0595 len=3280	21.4302	3280	0.0000	100.0000	3280	351	359	0.3947	13	17.92
k105_149736 flag=0 multi=5.7142 len=1522	17.4777	1522	0.0000	100.0000	1522	131	136	0.6162	19	4.92
k105_149737 flag=1 multi=4.0000 len=2257	6.6823	2257	0.0000	100.0000	2257	75	76	0.6262	7	2.46
k105_149741 flag=1 multi=4.8491 len=4215	17.1272	4215	0.0000	99.5492	4196	359	368	0.6171	17	6.74
k105_149753 flag=0 multi=6.9477 len=3546	18.6630	3546	0.0000	100.0000	3546	331	335	0.6124	19	4.85
k105_60511 flag=0 multi=11.0000 len=47528	20.7907	47528	0.0000	99.9621	47510	4950	4974	0.6307	21	5.89
k105_149756 flag=1 multi=5.0000 len=3766	8.1296	3766	0.0000	100.0000	3766	153	153	0.5023	8	2.66
k105_149760 flag=1 multi=3.0000 len=3660	9.9276	3660	0.0000	100.0000	3660	174	193	0.6472	8	6.53
k105_60527 flag=0 multi=7.9509 len=2956	17.1922	2956	0.0000	100.0000	2956	257	251	0.3869	17	5.28
k105_149761 flag=0 multi=5.4932 len=7806	21.6822	7806	0.0000	100.0000	7806	846	867	0.6117	21	5.57
k105_60535 flag=0 multi=17.5824 len=4221	53.4416	4221	0.0000	100.0000	4221	1132	1141	0.6255	52	11.25
k105_60539 flag=1 multi=4.0000 len=1847	5.9074	1847	0.0000	100.0000	1847	55	55	0.5549	6	2.89
k105_149772 flag=0 multi=3.0000 len=1521	18.2604	1521	0.0000	100.0000	1521	137	146	0.6193	19	5.81
k105_149773 flag=1 multi=3.8658 len=1648	20.2160	1648	0.0000	98.4830	1623	153	183	0.5594	19	7.71
k105_60555 flag=1 multi=2.0000 len=1954	5.9585	1954	0.0000	98.9253	1933	59	59	0.6936	6	3.35
k105_149794 flag=0 multi=7.0000 len=4529	21.9508	4529	0.0000	99.9117	4525	494	511	0.6525	22	5.80
k105_60560 flag=0 multi=6.9580 len=1533	21.1207	1533	0.0000	100.0000	1533	162	167	0.6026	21	5.94
k105_60568 flag=1 multi=3.9457 len=3366	18.4685	3366	0.0000	100.0000	3366	301	325	0.6164	17	7.08
k105_149802 flag=0 multi=8.1506 len=3657	18.9604	3657	0.0000	99.7266	3647	353	355	0.6204	19	5.35
k105_60578 flag=1 multi=2.0000 len=1532	10.6893	1532	0.0000	100.0000	1532	78	77	0.6365	7	12.48
k105_149816 flag=1 multi=3.9051 len=2896	57.4769	2896	0.0000	100.0000	2896	773	882	0.3549	53	32.98
k105_149829 flag=0 multi=6.0000 len=2324	15.3141	2324	0.0000	98.9243	2299	175	181	0.5938	15	6.46
k105_149845 flag=1 multi=2.9558 len=2367	6.0963	2367	0.0000	98.8593	2340	72	73	0.5490	6	2.79
k105_60607 flag=0 multi=6.6962 len=12811	22.3280	12811	0.0000	100.0000	12811	1427	1460	0.6376	21	7.25
k105_60609 flag=1 multi=2.0000 len=1567	6.4263	1567	0.0000	100.0000	1567	53	50	0.7366	6	2.21
k105_149858 flag=0 multi=6.2699 len=5211	20.6005	5211	0.0000	100.0000	5211	543	542	0.6051	21	5.45
k105_60622 flag=1 multi=4.0000 len=2828	8.4215	2828	0.0000	100.0000	2828	119	124	0.6544	8	3.39
k105_149860 flag=0 multi=8.6719 len=8096	21.1393	8096	0.0000	100.0000	8096	824	827	0.5195	21	6.31
k105_60633 flag=0 multi=6.0000 len=4553	15.1972	4553	0.0000	100.0000	4553	352	357	0.6770	14	5.05
k105_60639 flag=0 multi=9.2992 len=2037	31.6436	2037	0.0000	100.0000	2037	328	323	0.6438	32	8.77
k105_149870 flag=0 multi=3.9650 len=7125	14.3071	7125	0.0000	100.0000	7125	507	522	0.5898	14	5.44
k105_60643 flag=1 multi=4.0000 len=2071	9.4887	2071	0.0000	100.0000	2071	100	102	0.6415	10	3.45
k105_60648 flag=0 multi=6.0000 len=1866	17.1227	1866	0.0000	99.3033	1853	159	162	0.6333	17	5.91
k105_149890 flag=1 multi=4.0000 len=1892	6.4101	1892	0.0000	100.0000	1892	63	60	0.6205	6	2.67
k105_60653 flag=1 multi=2.9198 len=1676	37.5758	1676	0.0000	100.0000	1676	327	298	0.3499	33	23.20
k105_60656 flag=1 multi=3.9000 len=4967	22.1230	4967	0.0000	100.0000	4967	550	556	0.5082	22	4.67
k105_149898 flag=1 multi=3.2266 len=1910	19.3455	1910	0.0000	100.0000	1910	180	193	0.5747	20	6.03
k105_60661 flag=1 multi=4.0000 len=1682	9.8092	1682	0.0000	99.7622	1678	81	83	0.3187	10	4.29
k105_149908 flag=1 multi=3.8386 len=1908	17.6116	1908	0.0000	100.0000	1908	146	187	0.3408	13	17.36
k105_149910 flag=1 multi=5.0000 len=2767	14.2526	2767	0.0000	100.0000	2767	196	203	0.5667	15	5.42
k105_149923 flag=1 multi=2.9517 len=3456	15.1730	3456	0.0000	100.0000	3456	260	269	0.6364	13	7.40
k105_60690 flag=0 multi=12.7956 len=1935	38.0817	1935	0.0000	100.0000	1935	366	373	0.3061	36	9.08
k105_60694 flag=1 multi=3.0000 len=2171	7.4146	2171	0.0000	99.1248	2152	81	82	0.6290	7	3.35
k105_149939 flag=1 multi=2.0000 len=1631	14.5990	1631	0.0000	100.0000	1631	119	122	0.3520	15	4.12
k105_60706 flag=1 multi=4.0000 len=2283	8.0561	2283	0.0000	100.0000	2283	91	94	0.6443	8	3.61
k105_149950 flag=1 multi=3.0000 len=1997	9.4181	1997	0.0000	100.0000	1997	90	102	0.6486	9	3.28
k105_60717 flag=1 multi=2.8142 len=1644	9.4392	1644	0.0000	100.0000	1644	80	78	0.6255	9	3.52
k105_149959 flag=1 multi=2.9798 len=2086	8.0733	2086	0.0000	100.0000	2086	88	82	0.6046	8	2.68
k105_60733 flag=1 multi=3.7537 len=1729	20.7270	1729	0.0000	100.0000	1729	179	178	0.4502	21	8.00
k105_60746 flag=0 multi=8.8625 len=1931	35.4682	1931	0.0000	100.0000	1931	335	348	0.3028	36	8.61
k105_60750 flag=1 multi=4.8520 len=2801	12.3256	2801	0.0000	100.0000	2801	172	173	0.5675	12	4.91
k105_149978 flag=1 multi=7.8977 len=15813	15.9592	15813	0.0000	100.0000	15813	1279	1295	0.6881	16	4.83
k105_60771 flag=1 multi=3.8114 len=3758	15.9827	3758	0.0000	100.0000	3758	303	302	0.5845	16	5.48
k105_60773 flag=0 multi=5.0000 len=4702	9.1997	4702	0.0000	98.9154	4651	216	219	0.4251	9	4.20
k105_60774 flag=1 multi=1.9457 len=1690	8.9923	1690	0.0000	100.0000	1690	75	78	0.6967	9	2.91
k105_150003 flag=0 multi=6.9617 len=10767	17.5976	10767	0.0000	100.0000	10767	933	976	0.6321	17	5.17
k105_60776 flag=0 multi=17.0202 len=2981	45.2999	2981	0.0000	99.8658	2977	690	681	0.6396	47	13.25
k105_150009 flag=1 multi=2.0000 len=1579	8.2920	1579	0.0000	100.0000	1579	66	67	0.6987	8	3.97
k105_150013 flag=0 multi=4.9913 len=4697	12.1284	4697	0.0000	100.0000	4697	285	288	0.5991	11	4.50
k105_150021 flag=1 multi=2.0000 len=1671	6.5248	1671	0.0000	100.0000	1671	53	56	0.5418	6	2.93
k105_60796 flag=0 multi=6.0000 len=10367	20.4616	10367	0.0000	100.0000	10367	1065	1081	0.6197	20	6.18
k105_150036 flag=1 multi=6.0000 len=1528	18.7435	1528	0.0000	100.0000	1528	147	146	0.6183	19	5.57
k105_60807 flag=0 multi=7.9452 len=4632	18.9624	4632	0.0000	100.0000	4632	435	450	0.6121	18	7.11
k105_150045 flag=1 multi=4.8519 len=4467	22.8205	4467	0.0000	99.6194	4450	513	509	0.5516	23	6.64
k105_150048 flag=0 multi=1.9937 len=1703	9.8350	1703	0.0000	100.0000	1703	82	90	0.6310	10	3.58
k105_150054 flag=1 multi=2.0000 len=2176	18.7904	2176	0.0000	100.0000	2176	202	210	0.4755	19	5.50
k105_150060 flag=1 multi=3.0000 len=2672	6.2268	2672	0.0000	99.9626	2671	84	84	0.5472	6	3.08
k105_150077 flag=0 multi=5.0000 len=3703	18.2598	3703	0.0000	100.0000	3703	338	350	0.6314	17	6.87
k105_60856 flag=1 multi=6.0000 len=5213	11.3027	5213	0.0000	100.0000	5213	293	296	0.4028	11	3.81
k105_150097 flag=0 multi=9.6130 len=2291	22.3461	2291	0.0000	100.0000	2291	257	253	0.4486	23	7.13
k105_150111 flag=1 multi=4.0000 len=2127	8.3319	2127	0.0000	100.0000	2127	89	89	0.5671	8	2.45
k105_60874 flag=0 multi=8.5801 len=4306	22.6774	4306	0.0000	100.0000	4306	489	490	0.5563	21	9.31
k105_150112 flag=1 multi=1.9751 len=2753	17.8547	2753	0.0000	100.0000	2753	244	248	0.4424	17	6.61
k105_60886 flag=0 multi=2.9879 len=1756	17.0495	1756	0.0000	100.0000	1756	143	159	0.6236	11	14.25
k105_60891 flag=1 multi=3.0000 len=1967	7.8236	1967	0.0000	100.0000	1967	77	77	0.5896	7	3.27
k105_150136 flag=1 multi=3.9901 len=3427	22.8340	3427	0.0000	100.0000	3427	391	393	0.4859	23	5.61
k105_150141 flag=1 multi=3.0000 len=2177	6.4736	2177	0.0000	100.0000	2177	72	70	0.5213	6	2.55
k105_150152 flag=0 multi=2.8846 len=1647	14.0984	1647	0.0000	100.0000	1647	114	120	0.6376	15	4.13
k105_60934 flag=1 multi=3.0000 len=1544	6.5648	1544	0.0000	100.0000	1544	51	51	0.6148	6	3.22
k105_150156 flag=1 multi=4.8916 len=6607	11.3060	6607	0.0000	100.0000	6607	361	390	0.6455	10	4.85
k105_60943 flag=0 multi=14.0007 len=1531	50.6074	1531	0.0000	100.0000	1531	390	391	0.5799	52	9.79
k105_150160 flag=0 multi=7.8606 len=2415	18.4617	2415	0.0000	98.9648	2390	227	223	0.6181	20	7.30
k105_150162 flag=1 multi=2.0000 len=1612	4.9132	1612	0.0000	100.0000	1612	40	40	0.6583	5	2.22
k105_60960 flag=1 multi=4.0000 len=1567	10.7977	1567	0.0000	99.7447	1563	84	83	0.5262	10	4.88
k105_60968 flag=1 multi=3.5942 len=4484	51.8818	4484	0.0000	99.9554	4482	1175	1137	0.3349	37	46.68
k105_150178 flag=0 multi=9.9648 len=3430	26.6023	3430	0.0000	100.0000	3430	440	447	0.4559	26	7.01
k105_60972 flag=1 multi=4.0000 len=1543	21.3772	1543	0.0000	100.0000	1543	153	174	0.2936	23	6.35
k105_60973 flag=1 multi=4.0000 len=1740	8.0230	1740	0.0000	100.0000	1740	69	71	0.5924	8	3.22
k105_150180 flag=0 multi=11.8511 len=8229	23.3022	8229	0.0000	100.0000	8229	957	955	0.4275	23	6.59
k105_60975 flag=1 multi=4.0000 len=6191	9.8864	6191	0.0000	100.0000	6191	299	318	0.6425	9	4.56
k105_60983 flag=1 multi=3.0000 len=2866	5.9662	2866	0.0000	100.0000	2866	85	86	0.4309	6	2.85
k105_60986 flag=0 multi=4.9866 len=3099	16.5576	3099	0.0000	100.0000	3099	258	255	0.5580	17	6.23
k105_150220 flag=1 multi=3.4073 len=1745	8.7450	1745	0.0000	100.0000	1745	77	77	0.4460	9	3.97
k105_150221 flag=1 multi=3.0000 len=1693	10.5582	1693	0.0000	99.7637	1689	87	90	0.3090	10	4.45
k105_61004 flag=1 multi=2.9693 len=1927	15.2823	1927	0.0000	100.0000	1927	148	147	0.5739	15	4.00
k105_61007 flag=0 multi=5.9542 len=2287	20.1084	2287	0.0000	99.7814	2282	229	233	0.5602	20	5.64
k105_150244 flag=1 multi=3.0000 len=1577	9.9943	1577	0.0000	100.0000	1577	80	79	0.4519	10	2.80
k105_61013 flag=0 multi=6.0000 len=1789	16.3035	1789	0.0000	100.0000	1789	152	141	0.5539	16	4.88
k105_61017 flag=1 multi=2.9778 len=1723	9.4481	1723	0.0000	100.0000	1723	78	87	0.3361	10	3.76
k105_150254 flag=1 multi=5.0000 len=5224	8.8092	5224	0.0000	100.0000	5224	231	229	0.4838	9	3.42
k105_150261 flag=1 multi=4.0000 len=5747	21.3799	5747	0.0000	99.3040	5707	593	631	0.3489	15	18.69
k105_61053 flag=1 multi=3.0000 len=2176	7.6305	2176	0.0000	100.0000	2176	83	85	0.6532	8	2.81
k105_150265 flag=0 multi=8.5406 len=1901	47.8901	1901	0.0000	100.0000	1901	463	464	0.6321	46	10.80
k105_150267 flag=1 multi=5.0000 len=2008	15.2530	2008	0.0000	100.0000	2008	151	154	0.3105	15	4.97
k105_61066 flag=1 multi=3.0000 len=2529	17.2155	2529	0.0000	99.9605	2528	216	219	0.5926	17	4.95
k105_61077 flag=1 multi=4.0000 len=3639	17.0291	3639	0.0000	99.6702	3627	303	317	0.6135	18	5.54
k105_150289 flag=1 multi=3.7167 len=4143	22.8506	4143	0.0000	100.0000	4143	477	475	0.4893	22	5.42
k105_150301 flag=1 multi=6.0000 len=2967	16.7550	2967	0.0000	100.0000	2967	230	244	0.4048	14	11.97
k105_61089 flag=0 multi=5.9810 len=2740	18.9763	2740	0.0000	99.5985	2729	258	269	0.6192	19	7.43
k105_150310 flag=1 multi=4.0000 len=3097	14.7081	3097	0.0000	100.0000	3097	225	228	0.3322	15	4.87
k105_61095 flag=0 multi=19.8890 len=5222	50.6176	5222	0.0000	100.0000	5222	1332	1337	0.6233	51	7.62
k105_61096 flag=1 multi=5.0000 len=1757	7.4570	1757	0.0000	96.5282	1696	65	65	0.4234	8	3.73
k105_61102 flag=1 multi=4.0000 len=2184	8.0870	2184	0.0000	100.0000	2184	88	93	0.6758	7	4.99
k105_150312 flag=0 multi=8.0000 len=11102	16.7436	11102	0.0000	100.0000	11102	943	958	0.6758	17	5.36
k105_61123 flag=1 multi=4.0000 len=2409	14.5425	2409	0.0000	100.0000	2409	166	184	0.5572	15	5.20
k105_61140 flag=1 multi=6.0000 len=3803	10.6508	3803	0.0000	100.0000	3803	203	203	0.4645	11	3.49
k105_61141 flag=1 multi=3.0000 len=2155	6.6306	2155	0.0000	99.3503	2141	71	72	0.4238	6	3.19
k105_150356 flag=0 multi=4.2144 len=3239	13.4322	3239	0.0000	100.0000	3239	222	215	0.5978	11	6.75
k105_150360 flag=1 multi=6.0000 len=5749	11.2376	5749	0.0000	99.5304	5722	325	323	0.4725	11	3.78
k105_61163 flag=1 multi=4.0000 len=6604	10.6654	6604	0.0000	100.0000	6604	340	371	0.6156	10	6.60
k105_150379 flag=1 multi=5.8655 len=1703	18.4510	1703	0.0000	97.0640	1653	162	152	0.3157	19	7.38
k105_61172 flag=0 multi=11.5213 len=2729	57.7593	2729	0.0000	100.0000	2729	793	792	0.3610	59	15.31
k105_61184 flag=1 multi=2.0000 len=1529	4.6082	1529	0.0000	98.7574	1510	35	35	0.4197	4	2.59
k105_150405 flag=0 multi=8.9458 len=3058	25.6226	3058	0.0000	99.4768	3042	394	383	0.2964	20	15.47
k105_150409 flag=0 multi=61.5862 len=3053	110.9496	3053	0.0000	100.0000	3053	1679	1685	0.3021	112	23.10
k105_150416 flag=1 multi=1.9562 len=1567	5.7683	1567	0.0000	100.0000	1567	47	45	0.4834	5	2.52
k105_61206 flag=1 multi=4.4076 len=7533	19.7945	7533	0.0000	99.9204	7527	751	740	0.4729	20	6.52
k105_150430 flag=1 multi=3.0000 len=2324	5.6605	2324	0.0000	100.0000	2324	66	69	0.5620	6	2.03
k105_61221 flag=0 multi=18.7972 len=2457	47.8759	2457	0.0000	100.0000	2457	589	598	0.6041	50	10.52
k105_150446 flag=1 multi=2.9536 len=2130	13.9526	2130	0.0000	100.0000	2130	148	149	0.3861	11	8.96
k105_150453 flag=0 multi=9.9687 len=2979	21.5979	2979	0.0000	100.0000	2979	321	329	0.6445	21	6.82
k105_61235 flag=1 multi=5.0000 len=3449	8.5204	3449	0.0000	99.7391	3440	147	147	0.5727	8	3.84
k105_150463 flag=0 multi=8.8756 len=2982	22.2025	2982	0.0000	99.8994	2979	333	330	0.4245	22	5.12
k105_61254 flag=1 multi=4.0000 len=1583	10.2053	1583	0.0000	100.0000	1583	81	83	0.6309	11	3.76
k105_150471 flag=1 multi=4.7441 len=1684	65.5392	1684	0.0000	100.0000	1684	557	541	0.3333	49	50.37
k105_150473 flag=1 multi=7.0000 len=2138	14.7250	2138	0.0000	95.7905	2048	164	152	0.5671	15	6.23
k105_150487 flag=1 multi=3.8348 len=1685	18.5050	1685	0.0000	100.0000	1685	156	159	0.5978	20	7.07
k105_61272 flag=1 multi=3.0000 len=1892	7.1237	1892	0.0000	100.0000	1892	66	71	0.6807	7	3.32
k105_150489 flag=0 multi=6.2456 len=4991	24.4418	4991	0.0000	100.0000	4991	605	615	0.6229	24	6.56
k105_61288 flag=0 multi=2.9582 len=2497	12.1097	2497	0.0000	100.0000	2497	150	152	0.5476	12	5.47
k105_150490 flag=0 multi=6.9946 len=8979	17.6974	8979	0.0000	99.6325	8946	806	821	0.6847	17	5.22
k105_61290 flag=1 multi=3.0000 len=1846	13.5320	1846	0.0000	100.0000	1846	115	136	0.5606	13	7.54
k105_150491 flag=0 multi=14.9261 len=7280	51.3478	7280	0.0000	100.0000	7280	1894	1896	0.6297	51	8.49
k105_61307 flag=1 multi=3.0000 len=1755	9.0160	1755	0.0000	100.0000	1755	72	85	0.6111	7	6.30
k105_150500 flag=0 multi=11.9643 len=3182	30.6260	3182	0.0000	100.0000	3182	487	500	0.5132	32	7.07
