#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k105_153554 flag=1 multi=4.0000 len=3148	10.9133	3148	0.0000	100.0000	3148	171	174	0.6170	11	4.38
k105_66035 flag=1 multi=4.0000 len=5904	11.0183	5904	0.0000	100.0000	5904	327	328	0.5884	11	3.30
k105_153569 flag=1 multi=3.0000 len=2392	17.2082	2392	0.0000	100.0000	2392	210	210	0.6370	17	5.08
k105_66040 flag=1 multi=5.0000 len=1913	18.7423	1913	0.0000	97.5954	1867	175	182	0.3283	15	15.48
k105_153589 flag=1 multi=2.8231 len=1620	8.4278	1620	0.0000	100.0000	1620	67	69	0.5459	8	2.95
k105_153601 flag=1 multi=3.0000 len=2142	10.0682	2142	0.0000	100.0000	2142	112	110	0.6373	10	2.95
k105_66067 flag=1 multi=2.9936 len=3248	24.9018	3248	0.0000	100.0000	3248	407	402	0.4898	25	7.67
k105_66069 flag=0 multi=3.8774 len=2307	20.4820	2307	0.0000	100.0000	2307	238	241	0.6207	20	6.65
k105_153619 flag=1 multi=2.9172 len=2858	44.0724	2858	0.0000	100.0000	2858	591	663	0.3552	44	14.10
k105_66088 flag=1 multi=2.9258 len=1884	17.6385	1884	0.0000	96.4968	1818	163	170	0.5697	19	6.86
k105_66097 flag=1 multi=2.9837 len=7482	19.5742	7482	0.0000	100.0000	7482	716	769	0.6372	18	5.94
k105_66106 flag=1 multi=2.9115 len=1596	9.6297	1596	0.0000	100.0000	1596	75	79	0.4460	10	2.85
k105_153657 flag=1 multi=2.9174 len=2673	24.6356	2673	0.0000	100.0000	2673	328	331	0.4275	25	5.94
k105_153666 flag=1 multi=4.0000 len=1551	11.1631	1551	0.0000	100.0000	1551	86	87	0.5207	12	4.12
k105_66114 flag=1 multi=3.0000 len=1870	14.0086	1870	0.0000	100.0000	1870	130	137	0.5959	14	3.32
k105_153677 flag=0 multi=12.0233 len=4052	63.0745	4052	0.0000	100.0000	4052	1251	1294	0.3043	48	37.89
k105_66135 flag=0 multi=5.0000 len=1573	20.2320	1573	0.0000	100.0000	1573	143	173	0.3172	19	9.92
k105_153685 flag=1 multi=2.0000 len=2214	10.1640	2214	0.0000	100.0000	2214	111	117	0.5638	10	4.02
k105_153686 flag=0 multi=3.9820 len=1769	33.7168	1769	0.0000	100.0000	1769	285	308	0.3527	19	28.71
k105_153694 flag=1 multi=4.0000 len=2433	12.3785	2433	0.0000	100.0000	2433	149	153	0.4707	12	3.57
k105_153704 flag=1 multi=1.9088 len=1520	17.2388	1520	0.0000	100.0000	1520	137	128	0.4909	15	6.60
k105_153718 flag=1 multi=4.0000 len=4073	16.0516	4073	0.0000	100.0000	4073	328	337	0.6407	16	4.76
k105_66189 flag=0 multi=2.8860 len=1666	18.1194	1666	0.0000	100.0000	1666	153	154	0.6025	18	4.58
k105_153723 flag=1 multi=3.0000 len=1708	6.7313	1708	0.0000	100.0000	1708	56	60	0.5604	6	3.10
k105_66204 flag=1 multi=3.2202 len=1926	12.5514	1926	0.0000	100.0000	1926	120	121	0.3224	12	4.39
k105_66212 flag=1 multi=3.0000 len=5118	25.2188	5118	0.0000	99.6483	5100	643	643	0.4637	25	6.41
k105_153762 flag=1 multi=4.0000 len=2438	17.7449	2438	0.0000	100.0000	2438	218	218	0.6425	17	4.84
k105_66238 flag=1 multi=3.5346 len=2587	16.1890	2587	0.0000	100.0000	2587	210	216	0.6609	16	5.02
k105_153769 flag=0 multi=10.9816 len=5532	36.4917	5532	0.0000	100.0000	5532	1004	1011	0.4581	37	6.21
k105_66243 flag=1 multi=6.0000 len=4268	15.8458	4268	0.0000	99.2971	4238	335	337	0.4486	16	5.52
k105_153779 flag=1 multi=3.0000 len=2048	13.0322	2048	0.0000	100.0000	2048	130	136	0.4435	13	4.37
k105_66244 flag=1 multi=2.0000 len=3418	9.8660	3418	0.0000	100.0000	3418	166	175	0.6127	9	4.67
k105_153780 flag=1 multi=2.9486 len=3218	12.5531	3218	0.0000	100.0000	3218	186	217	0.4399	12	5.50
k105_66252 flag=1 multi=2.6218 len=1813	24.6271	1813	0.0000	100.0000	1813	220	228	0.5074	26	7.53
k105_153784 flag=1 multi=3.9304 len=1527	24.0059	1527	0.0000	100.0000	1527	178	189	0.3565	24	5.80
k105_153789 flag=1 multi=4.0000 len=4085	14.6095	4085	0.0000	100.0000	4085	295	300	0.3451	14	5.39
k105_153790 flag=1 multi=2.9296 len=3231	10.1842	3231	0.0000	100.0000	3231	165	165	0.5599	9	3.98
k105_153807 flag=1 multi=2.9908 len=2283	10.0841	2283	0.0000	100.0000	2283	112	107	0.4997	10	3.45
k105_153839 flag=1 multi=3.0000 len=3347	10.7753	3347	0.0000	100.0000	3347	173	188	0.4637	10	3.74
k105_66331 flag=1 multi=3.0000 len=3134	8.7747	3134	0.0000	100.0000	3134	138	139	0.6068	8	2.93
k105_153848 flag=1 multi=2.9198 len=2151	9.7094	2151	0.0000	100.0000	2151	107	103	0.5300	10	3.62
k105_66350 flag=1 multi=2.8975 len=2992	10.0645	2992	0.0000	98.7634	2955	154	151	0.5876	10	3.55
k105_153862 flag=1 multi=1.9859 len=1665	18.8883	1665	0.0000	100.0000	1665	149	163	0.3352	18	7.74
k105_66354 flag=1 multi=3.8360 len=4903	22.7424	4903	0.0000	100.0000	4903	559	552	0.3841	23	5.11
k105_153875 flag=0 multi=7.9509 len=1530	34.3131	1530	0.0000	100.0000	1530	263	264	0.5020	35	8.16
k105_66363 flag=1 multi=3.0000 len=1873	16.0918	1873	0.0000	100.0000	1873	149	153	0.5684	16	4.74
k105_153878 flag=1 multi=4.0000 len=5629	17.9067	5629	0.0000	100.0000	5629	507	515	0.6093	18	5.06
k105_153881 flag=1 multi=3.9601 len=4994	19.1221	4994	0.0000	100.0000	4994	467	486	0.3978	19	7.55
k105_66377 flag=1 multi=4.0000 len=1811	12.9901	1811	0.0000	100.0000	1811	119	121	0.6221	13	4.08
k105_153885 flag=1 multi=2.6405 len=2147	7.5706	2147	0.0000	99.9068	2145	81	83	0.6085	7	3.56
k105_153894 flag=1 multi=2.0000 len=1781	7.3476	1781	0.0000	100.0000	1781	67	67	0.6383	7	2.59
k105_153896 flag=0 multi=7.6965 len=2342	24.5009	2342	0.0000	99.5730	2332	290	285	0.5752	20	16.19
k105_66404 flag=0 multi=1.9930 len=1530	14.8810	1530	0.0000	100.0000	1530	118	114	0.5802	14	5.77
k105_66417 flag=1 multi=1.8486 len=1598	27.1233	1598	0.0000	100.0000	1598	217	218	0.4882	28	6.84
k105_153901 flag=0 multi=8.9463 len=20079	27.3656	20079	0.0000	100.0000	20079	2680	2780	0.3278	25	13.00
k105_66430 flag=1 multi=4.0000 len=3948	11.1041	3948	0.0000	100.0000	3948	219	217	0.3858	11	4.05
k105_66432 flag=1 multi=2.1194 len=1872	27.7372	1872	0.0000	100.0000	1872	248	277	0.5656	28	6.27
k105_153930 flag=1 multi=3.8446 len=2711	26.7982	2711	0.0000	100.0000	2711	363	366	0.4488	27	4.76
k105_153931 flag=1 multi=3.9943 len=5366	20.6062	5366	0.0000	100.0000	5366	545	557	0.3414	20	6.58
k105_66461 flag=1 multi=2.0000 len=1664	15.1887	1664	0.0000	100.0000	1664	129	128	0.5904	15	5.01
k105_153934 flag=1 multi=2.0000 len=1630	8.2699	1630	0.0000	100.0000	1630	68	66	0.6220	8	3.40
k105_66471 flag=1 multi=3.9198 len=3397	10.7033	3397	0.0000	100.0000	3397	181	183	0.3995	11	3.88
k105_153954 flag=1 multi=4.0000 len=4176	11.6425	4176	0.0000	100.0000	4176	250	248	0.6243	11	3.63
k105_66492 flag=1 multi=3.0000 len=1881	9.3828	1881	0.0000	99.3620	1869	89	87	0.5475	9	3.87
k105_66495 flag=1 multi=3.9930 len=4405	15.5446	4405	0.0000	100.0000	4405	344	340	0.3740	15	5.25
k105_153962 flag=1 multi=4.0000 len=5666	16.1313	5666	0.0000	100.0000	5666	454	472	0.6141	16	4.84
k105_153966 flag=0 multi=4.9770 len=1843	20.1308	1843	0.0000	99.4031	1832	182	188	0.3666	20	6.98
k105_66514 flag=1 multi=3.0000 len=1575	9.9416	1575	0.0000	100.0000	1575	81	78	0.5381	10	2.80
k105_153978 flag=0 multi=8.9749 len=3295	30.2376	3295	0.0000	100.0000	3295	487	508	0.3589	28	10.10
k105_153995 flag=0 multi=5.0296 len=2440	19.5086	2440	0.0000	100.0000	2440	242	242	0.6340	19	5.95
k105_66536 flag=1 multi=1.9644 len=1733	5.9336	1733	0.0000	100.0000	1733	52	52	0.4764	6	2.08
k105_66542 flag=1 multi=1.9476 len=2033	16.5268	2033	0.0000	100.0000	2033	159	176	0.3339	16	6.09
k105_154006 flag=0 multi=2.5730 len=1660	20.6922	1660	0.0000	100.0000	1660	176	172	0.4557	21	5.66
k105_154037 flag=1 multi=3.0000 len=1752	8.5713	1752	0.0000	100.0000	1752	75	77	0.6219	9	2.65
k105_66578 flag=1 multi=2.0000 len=1848	19.0958	1848	0.0000	100.0000	1848	166	189	0.5568	17	10.02
k105_154039 flag=1 multi=3.0000 len=2116	8.1942	2116	0.0000	100.0000	2116	87	87	0.4496	8	3.13
k105_154061 flag=1 multi=2.0000 len=2305	11.4226	2305	0.0000	100.0000	2305	131	136	0.5492	11	3.85
k105_154064 flag=1 multi=3.9127 len=3989	11.9920	3989	0.0000	100.0000	3989	242	244	0.6174	12	3.82
k105_154065 flag=0 multi=4.9870 len=3183	25.2466	3183	0.0000	100.0000	3183	400	398	0.3245	24	10.88
k105_154066 flag=0 multi=10.2930 len=2081	43.0356	2081	0.0000	99.5675	2072	436	458	0.3238	43	12.58
k105_66615 flag=1 multi=1.5191 len=2174	9.1122	2174	0.0000	100.0000	2174	99	100	0.5371	9	3.25
k105_154067 flag=1 multi=3.0000 len=2539	17.3702	2539	0.0000	100.0000	2539	224	225	0.6425	17	5.72
k105_66618 flag=1 multi=2.5385 len=1769	9.3686	1769	0.0000	100.0000	1769	83	85	0.5804	9	3.40
k105_66625 flag=0 multi=3.0000 len=1838	25.1366	1838	0.0000	100.0000	1838	237	231	0.4855	25	5.87
k105_154089 flag=1 multi=2.9424 len=1668	23.2380	1668	0.0000	100.0000	1668	194	205	0.6567	24	6.85
k105_66654 flag=1 multi=2.8391 len=1708	19.6569	1708	0.0000	100.0000	1708	173	175	0.6696	20	5.32
k105_154113 flag=1 multi=1.8255 len=1601	13.0231	1601	0.0000	100.0000	1601	100	110	0.6106	13	3.04
k105_154115 flag=1 multi=4.0000 len=2117	16.1072	2117	0.0000	100.0000	2117	170	171	0.3565	15	6.33
k105_154117 flag=1 multi=3.0000 len=2170	10.3982	2170	0.0000	98.6636	2141	112	113	0.5303	10	4.08
k105_154130 flag=1 multi=3.0000 len=3536	11.5939	3536	0.0000	100.0000	3536	205	209	0.6241	11	4.13
k105_66682 flag=1 multi=2.0000 len=1622	8.0166	1622	0.0000	100.0000	1622	66	66	0.5463	8	2.91
k105_154133 flag=1 multi=1.8712 len=1572	10.7048	1572	0.0000	100.0000	1572	85	85	0.5138	11	3.67
k105_154139 flag=1 multi=2.0000 len=1939	6.2955	1939	0.0000	99.9484	1938	61	61	0.5378	6	2.61
k105_154140 flag=0 multi=6.8916 len=2024	35.9042	2024	0.0000	100.0000	2024	370	360	0.3609	36	9.04
k105_154145 flag=1 multi=1.9588 len=1560	7.7071	1560	0.0000	100.0000	1560	62	61	0.6236	7	2.95
k105_66707 flag=1 multi=4.0000 len=2360	24.8983	2360	0.0000	98.1780	2317	290	296	0.5198	27	9.13
k105_154147 flag=0 multi=9.5450 len=2828	56.1602	2828	0.0000	100.0000	2828	776	797	0.3580	57	10.59
k105_154170 flag=1 multi=4.0000 len=2254	11.4108	2254	0.0000	100.0000	2254	129	131	0.6053	11	4.09
k105_154176 flag=1 multi=3.0000 len=1845	11.5453	1845	0.0000	100.0000	1845	108	108	0.4918	11	3.56
k105_66730 flag=1 multi=3.0000 len=1790	7.1240	1790	0.0000	99.7207	1785	64	63	0.5529	7	3.19
k105_154193 flag=1 multi=2.9305 len=3186	18.6036	3186	0.0000	100.0000	3186	298	297	0.4193	19	7.43
k105_66752 flag=1 multi=4.0000 len=2031	21.5042	2031	0.0000	99.0153	2011	216	220	0.5532	24	9.50
k105_154210 flag=1 multi=3.8343 len=1819	19.6460	1819	0.0000	100.0000	1819	177	179	0.4253	21	10.34
k105_66767 flag=1 multi=4.0000 len=5824	17.5910	5824	0.0000	100.0000	5824	503	528	0.6171	17	8.13
k105_66771 flag=0 multi=6.9777 len=2790	28.0039	2790	0.0000	100.0000	2790	372	377	0.4515	26	8.29
k105_154234 flag=1 multi=4.0000 len=2086	11.9051	2086	0.0000	100.0000	2086	121	127	0.5265	11	5.37
k105_66806 flag=1 multi=3.0000 len=2002	25.8162	2002	0.0000	100.0000	2002	235	281	0.4795	23	11.97
k105_154260 flag=1 multi=3.0000 len=1700	8.8153	1700	0.0000	100.0000	1700	74	77	0.6358	9	3.02
k105_66816 flag=1 multi=1.8735 len=1639	15.9164	1639	0.0000	100.0000	1639	124	132	0.5254	17	4.31
k105_66831 flag=1 multi=4.0000 len=3634	10.3302	3634	0.0000	100.0000	3634	187	188	0.5303	11	3.93
k105_154284 flag=1 multi=3.0000 len=8908	9.7244	8908	0.0000	100.0000	8908	432	436	0.5322	9	3.67
k105_66845 flag=1 multi=3.0000 len=1807	12.6680	1807	0.0000	100.0000	1807	112	117	0.5782	13	5.32
k105_66858 flag=1 multi=2.7719 len=1837	7.6048	1837	0.0000	100.0000	1837	71	71	0.6345	8	1.86
k105_154301 flag=1 multi=2.0000 len=1897	6.5366	1897	0.0000	100.0000	1897	63	63	0.6278	6	3.10
k105_154360 flag=1 multi=2.9569 len=2379	19.6032	2379	0.0000	99.9580	2378	231	245	0.6296	20	5.24
k105_66918 flag=0 multi=5.9734 len=1984	35.2646	1984	0.0000	100.0000	1984	354	346	0.3463	36	10.34
k105_66920 flag=1 multi=3.0000 len=1606	6.7049	1606	0.0000	100.0000	1606	54	54	0.5726	7	2.98
k105_66930 flag=1 multi=2.9240 len=2079	8.6825	2079	0.0000	100.0000	2079	94	90	0.6484	8	3.39
k105_154389 flag=1 multi=3.0000 len=5907	17.2191	5907	0.0000	99.5260	5879	506	520	0.6210	17	5.39
k105_66947 flag=0 multi=4.0000 len=4441	15.1040	4441	0.0000	99.6848	4427	336	340	0.5849	15	6.11
k105_66958 flag=1 multi=4.0000 len=3942	18.0812	3942	0.0000	100.0000	3942	362	370	0.6560	18	5.68
k105_66974 flag=1 multi=3.0000 len=1720	11.6529	1720	0.0000	100.0000	1720	99	102	0.4436	12	5.09
k105_154425 flag=1 multi=2.9109 len=1542	10.9105	1542	0.0000	100.0000	1542	78	91	0.4703	10	4.68
k105_66976 flag=1 multi=3.2365 len=11625	16.2699	11625	0.0000	100.0000	11625	945	983	0.6608	16	4.87
k105_66987 flag=0 multi=3.0000 len=1535	13.1446	1535	0.0000	100.0000	1535	101	104	0.6440	14	3.53
k105_66988 flag=1 multi=4.0000 len=2732	32.3638	2732	0.0000	100.0000	2732	401	479	0.2837	29	15.18
k105_154462 flag=0 multi=3.9914 len=3593	27.9972	3593	0.0000	100.0000	3593	473	528	0.3234	17	24.02
k105_67002 flag=1 multi=3.8847 len=1718	16.3475	1718	0.0000	99.8836	1716	141	146	0.6565	18	6.85
k105_154476 flag=1 multi=3.0000 len=3647	12.8730	3647	0.0000	100.0000	3647	231	236	0.4240	13	5.13
k105_154537 flag=1 multi=2.0000 len=1519	11.1435	1519	0.0000	100.0000	1519	86	86	0.5864	11	3.81
k105_67062 flag=1 multi=4.0000 len=4034	18.0488	4034	0.0000	100.0000	4034	357	384	0.6185	18	5.55
k105_154542 flag=1 multi=3.0000 len=2076	10.5718	2076	0.0000	100.0000	2076	109	110	0.5493	11	3.52
k105_67076 flag=1 multi=4.0000 len=7765	16.5632	7765	0.0000	100.0000	7765	634	673	0.6506	16	6.05
k105_67081 flag=1 multi=5.8838 len=2989	26.4563	2989	0.0000	99.5985	2977	395	391	0.3117	27	7.46
k105_154580 flag=0 multi=4.9947 len=7632	22.9911	7632	0.0000	100.0000	7632	860	886	0.3286	22	8.23
k105_67104 flag=0 multi=9.0000 len=2749	29.5842	2749	0.0000	100.0000	2749	406	404	0.4593	30	9.88
k105_67107 flag=1 multi=3.0000 len=2109	10.9061	2109	0.0000	100.0000	2109	114	115	0.3813	11	3.84
k105_154606 flag=0 multi=2.9018 len=2061	16.9956	2061	0.0000	100.0000	2061	177	181	0.6565	17	5.67
k105_67119 flag=1 multi=4.8740 len=2772	14.6706	2772	0.0000	100.0000	2772	200	204	0.3504	15	4.85
k105_154611 flag=1 multi=2.0000 len=1624	12.0000	1624	0.0000	100.0000	1624	98	96	0.3763	13	3.84
k105_67125 flag=1 multi=1.9314 len=2276	14.0400	2276	0.0000	100.0000	2276	156	164	0.5703	14	3.40
k105_154627 flag=1 multi=3.7766 len=2415	20.3089	2415	0.0000	100.0000	2415	246	250	0.6460	20	6.50
k105_154628 flag=1 multi=2.6586 len=1927	7.4966	1927	0.0000	100.0000	1927	71	73	0.4756	7	2.86
k105_154633 flag=1 multi=2.0000 len=2638	7.6516	2638	0.0000	100.0000	2638	103	100	0.6123	8	3.20
k105_154651 flag=0 multi=3.9831 len=1883	23.3293	1883	0.0000	99.2565	1869	211	230	0.4862	9	29.88
k105_67191 flag=1 multi=2.0000 len=1561	8.8238	1561	0.0000	100.0000	1561	64	74	0.5482	8	4.68
k105_67192 flag=1 multi=3.9737 len=6483	15.7041	6483	0.0000	100.0000	6483	502	522	0.5997	15	5.37
k105_154692 flag=1 multi=3.0000 len=2956	8.3285	2956	0.0000	99.5264	2942	120	126	0.5137	8	3.36
k105_67203 flag=1 multi=3.0000 len=1511	8.8617	1511	0.0000	96.4262	1457	64	69	0.4497	9	4.96
k105_67206 flag=0 multi=8.9496 len=1692	28.5349	1692	0.0000	100.0000	1692	242	239	0.4588	30	8.45
k105_154699 flag=1 multi=4.8914 len=5520	19.7333	5520	0.0000	100.0000	5520	537	549	0.3389	19	5.50
k105_154700 flag=1 multi=1.9423 len=2912	14.4224	2912	0.0000	100.0000	2912	211	212	0.4143	14	4.73
k105_67213 flag=0 multi=24.9770 len=4890	90.5115	4890	0.0000	100.0000	4890	2193	2213	0.3076	91	16.40
k105_67214 flag=0 multi=2.9283 len=2558	19.0086	2558	0.0000	100.0000	2558	246	246	0.6384	19	5.08
k105_154701 flag=1 multi=3.0000 len=3171	9.6900	3171	0.0000	99.6531	3160	155	155	0.5375	9	3.59
k105_154702 flag=1 multi=3.0000 len=1955	12.0568	1955	0.0000	100.0000	1955	116	119	0.3529	13	4.74
k105_67231 flag=1 multi=3.0000 len=1613	9.0384	1613	0.0000	100.0000	1613	73	75	0.5696	9	2.72
k105_154721 flag=1 multi=3.0000 len=1577	10.0228	1577	0.0000	100.0000	1577	78	80	0.5521	10	2.96
k105_67245 flag=1 multi=3.2549 len=3043	9.8758	3043	0.0000	100.0000	3043	152	153	0.6175	10	3.28
k105_154733 flag=1 multi=2.6755 len=3402	13.6220	3402	0.0000	100.0000	3402	229	231	0.4501	14	4.45
k105_154773 flag=1 multi=3.0000 len=2397	9.6458	2397	0.0000	100.0000	2397	117	116	0.5393	9	3.61
k105_154774 flag=0 multi=5.7481 len=3098	24.7708	3098	0.0000	100.0000	3098	382	384	0.3383	25	7.02
k105_154803 flag=1 multi=4.0000 len=3715	15.3357	3715	0.0000	99.5962	3700	287	295	0.6305	15	5.15
k105_67335 flag=1 multi=2.0000 len=1987	6.8274	1987	0.0000	100.0000	1987	67	70	0.5451	6	2.30
k105_67338 flag=1 multi=2.0000 len=1670	10.2024	1670	0.0000	100.0000	1670	85	87	0.4350	10	3.20
k105_67354 flag=1 multi=3.0000 len=1580	8.9570	1580	0.0000	100.0000	1580	70	72	0.5350	9	3.16
k105_154848 flag=1 multi=2.9199 len=1578	11.6426	1578	0.0000	100.0000	1578	94	91	0.4192	11	3.92
k105_67377 flag=1 multi=2.4714 len=2097	10.1059	2097	0.0000	100.0000	2097	104	106	0.4451	10	5.08
k105_67381 flag=1 multi=2.9044 len=1507	19.3663	1507	0.0000	100.0000	1507	139	157	0.5622	19	5.83
k105_67382 flag=0 multi=15.1496 len=3113	80.8458	3113	0.0000	100.0000	3113	1241	1269	0.2866	80	15.26
k105_67389 flag=1 multi=3.0000 len=1579	9.3046	1579	0.0000	100.0000	1579	74	73	0.4063	9	3.34
k105_154882 flag=0 multi=3.9389 len=2709	22.7959	2709	0.0000	100.0000	2709	306	312	0.3940	22	6.55
k105_67396 flag=1 multi=4.0000 len=6801	10.5096	6801	0.0000	100.0000	6801	350	359	0.3436	10	4.29
k105_154909 flag=1 multi=3.0000 len=2530	10.3814	2530	0.0000	100.0000	2530	131	131	0.3581	10	3.08
k105_67402 flag=1 multi=5.0000 len=3835	22.1327	3835	0.0000	100.0000	3835	418	430	0.4055	23	5.87
k105_154913 flag=1 multi=3.0000 len=1541	15.2213	1541	0.0000	100.0000	1541	115	120	0.3804	15	4.60
k105_67403 flag=1 multi=2.0000 len=1956	10.6559	1956	0.0000	100.0000	1956	105	108	0.6356	10	4.63
k105_67412 flag=1 multi=3.0000 len=2366	13.4497	2366	0.0000	100.0000	2366	156	161	0.5545	12	6.36
k105_67422 flag=1 multi=2.8434 len=2774	11.3518	2774	0.0000	99.6756	2765	155	160	0.4066	11	3.72
k105_67427 flag=1 multi=3.0000 len=1527	7.2705	1527	0.0000	100.0000	1527	56	56	0.5069	7	2.38
k105_67434 flag=1 multi=2.4873 len=1523	51.6323	1523	0.0000	100.0000	1523	369	414	0.3519	52	21.77
k105_67443 flag=1 multi=4.0000 len=2262	14.3943	2262	0.0000	100.0000	2262	160	163	0.3486	15	5.01
k105_67456 flag=1 multi=3.1865 len=1515	8.7175	1515	0.0000	100.0000	1515	66	65	0.3815	9	3.12
k105_154981 flag=1 multi=4.0000 len=4550	18.4290	4550	0.0000	100.0000	4550	418	429	0.6202	18	6.61
k105_67463 flag=1 multi=3.0000 len=1692	11.6188	1692	0.0000	100.0000	1692	99	99	0.5500	11	4.23
k105_67473 flag=1 multi=3.0000 len=1552	10.3048	1552	0.0000	100.0000	1552	82	81	0.6509	10	3.21
k105_67485 flag=1 multi=2.5503 len=3078	23.1426	3078	0.0000	100.0000	3078	354	359	0.4597	23	5.38
k105_67505 flag=1 multi=2.9494 len=3191	13.6312	3191	0.0000	100.0000	3191	215	218	0.3278	13	4.12
k105_154997 flag=1 multi=10.0000 len=24296	24.1433	24296	0.0000	100.0000	24296	2940	2941	0.5376	24	6.47
k105_67508 flag=0 multi=4.0000 len=5075	20.1635	5075	0.0000	100.0000	5075	518	519	0.6334	20	5.00
k105_67517 flag=1 multi=2.8995 len=1657	15.2939	1657	0.0000	100.0000	1657	121	128	0.5925	15	5.33
k105_155018 flag=1 multi=3.0000 len=1571	8.9809	1571	0.0000	96.9446	1523	73	77	0.7090	9	3.76
k105_155023 flag=1 multi=3.0000 len=2251	10.9725	2251	0.0000	100.0000	2251	122	124	0.4387	10	3.68
k105_67527 flag=1 multi=2.8749 len=1624	53.6422	1624	0.0000	100.0000	1624	417	454	0.2681	57	23.10
k105_155025 flag=1 multi=3.0000 len=2137	10.1287	2137	0.0000	100.0000	2137	110	108	0.6300	10	3.78
k105_67531 flag=0 multi=3.5594 len=1721	75.6264	1721	0.0000	100.0000	1721	590	715	0.2973	78	17.67
k105_155034 flag=1 multi=2.7884 len=1920	26.8542	1920	0.0000	100.0000	1920	255	269	0.6162	27	5.75
k105_155042 flag=1 multi=4.0000 len=1520	12.9888	1520	0.0000	100.0000	1520	98	101	0.5310	13	5.03
k105_67567 flag=1 multi=2.6557 len=1781	11.0893	1781	0.0000	100.0000	1781	100	98	0.4055	11	4.04
k105_155071 flag=1 multi=3.9195 len=3907	12.1740	3907	0.0000	100.0000	3907	234	243	0.6027	12	4.52
k105_67573 flag=1 multi=2.9117 len=2098	15.5991	2098	0.0000	100.0000	2098	162	168	0.5806	14	7.22
k105_67581 flag=1 multi=2.0000 len=3007	10.5348	3007	0.0000	99.8670	3003	158	158	0.5460	11	3.33
k105_67582 flag=1 multi=2.8187 len=1936	28.9003	1936	0.0000	100.0000	1936	269	292	0.3165	28	8.37
k105_67583 flag=1 multi=3.0000 len=2543	8.3193	2543	0.0000	100.0000	2543	105	107	0.6370	9	2.64
k105_155111 flag=1 multi=3.9631 len=5554	17.8738	5554	0.0000	100.0000	5554	498	502	0.6257	18	5.24
k105_155113 flag=1 multi=5.9051 len=6756	17.4324	6756	0.0000	100.0000	6756	584	588	0.3762	18	5.11
k105_67606 flag=0 multi=4.1010 len=3729	15.3406	3729	0.0000	100.0000	3729	288	290	0.5797	15	5.83
k105_155121 flag=1 multi=3.0000 len=2275	12.1011	2275	0.0000	100.0000	2275	140	137	0.6348	11	6.29
k105_67608 flag=0 multi=6.3536 len=8057	28.6826	8057	0.0000	100.0000	8057	1152	1149	0.3896	29	7.42
k105_155128 flag=1 multi=1.8624 len=1529	11.3630	1529	0.0000	100.0000	1529	86	88	0.3798	12	3.44
k105_155135 flag=1 multi=2.8184 len=2473	24.0323	2473	0.0000	100.0000	2473	297	299	0.4662	23	7.25
k105_67622 flag=1 multi=3.0000 len=4172	16.9782	4172	0.0000	100.0000	4172	354	358	0.6193	17	4.79
k105_67644 flag=1 multi=3.4595 len=1820	10.8956	1820	0.0000	100.0000	1820	97	100	0.6198	12	4.28
k105_67663 flag=1 multi=4.0000 len=1635	10.6612	1635	0.0000	100.0000	1635	86	88	0.6092	10	3.74
k105_155201 flag=1 multi=2.9180 len=2666	14.9179	2666	0.0000	100.0000	2666	199	199	0.3670	15	4.42
k105_67675 flag=1 multi=3.0000 len=3694	13.5060	3694	0.0000	100.0000	3694	235	261	0.4676	13	5.20
k105_67680 flag=1 multi=2.9909 len=1860	10.6925	1860	0.0000	100.0000	1860	98	102	0.4709	10	4.79
k105_155218 flag=1 multi=1.9602 len=2213	9.8581	2213	0.0000	100.0000	2213	109	110	0.4844	10	3.28
k105_155223 flag=1 multi=2.9882 len=1804	9.9717	1804	0.0000	99.8337	1801	91	91	0.6070	10	3.59
k105_67688 flag=1 multi=2.6825 len=1554	9.4858	1554	0.0000	100.0000	1554	79	73	0.6360	10	3.14
k105_155231 flag=1 multi=3.9921 len=3891	12.1524	3891	0.0000	100.0000	3891	238	236	0.5918	12	3.92
k105_67708 flag=1 multi=3.8181 len=1787	8.9681	1787	0.0000	100.0000	1787	81	79	0.5519	8	4.81
k105_155238 flag=1 multi=3.9622 len=5582	25.0337	5582	0.0000	100.0000	5582	698	695	0.4606	25	5.80
k105_67717 flag=1 multi=2.8060 len=4677	15.4413	4677	0.0000	100.0000	4677	353	369	0.5634	15	5.01
k105_67729 flag=1 multi=3.0000 len=1536	6.4108	1536	0.0000	100.0000	1536	51	50	0.5599	6	2.49
k105_155269 flag=1 multi=2.8016 len=1940	5.9294	1940	0.0000	100.0000	1940	58	58	0.5506	5	2.76
k105_155273 flag=0 multi=9.0000 len=1536	30.0690	1536	0.0000	100.0000	1536	233	233	0.5169	34	11.45
k105_155283 flag=1 multi=3.7840 len=1702	9.4271	1702	0.0000	100.0000	1702	79	83	0.5323	9	2.59
k105_155300 flag=1 multi=2.7994 len=1974	7.1971	1974	0.0000	100.0000	1974	71	72	0.5325	6	3.09
k105_155308 flag=1 multi=1.9571 len=1645	5.4176	1645	0.0000	100.0000	1645	45	44	0.5536	5	2.16
k105_155311 flag=0 multi=4.9893 len=3857	21.3516	3857	0.0000	100.0000	3857	402	417	0.3760	22	7.13
