#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
k105_71343 flag=1 multi=3.0000 len=1846	12.5542	1846	0.0000	100.0000	1846	118	116	0.5938	12	4.41
k105_160236 flag=0 multi=7.5342 len=3858	30.9204	3858	0.0000	100.0000	3858	603	603	0.5276	30	8.97
k105_160238 flag=1 multi=4.0000 len=2362	13.4289	2362	0.0000	100.0000	2362	162	164	0.7085	13	4.26
k105_71360 flag=1 multi=4.0000 len=4061	12.3196	4061	0.0000	100.0000	4061	250	250	0.5531	12	4.76
k105_160252 flag=1 multi=3.0000 len=2926	13.5376	2926	0.0000	100.0000	2926	195	201	0.4467	13	4.51
k105_71365 flag=0 multi=4.4460 len=3948	26.7647	3948	0.0000	100.0000	3948	534	528	0.5616	27	6.14
k105_71376 flag=0 multi=3.9843 len=2010	40.6418	2010	0.0000	100.0000	2010	412	416	0.4635	39	7.79
k105_160269 flag=1 multi=5.0000 len=7687	15.0290	7687	0.0000	100.0000	7687	571	585	0.5028	14	4.66
k105_71389 flag=1 multi=2.9315 len=2761	9.7928	2761	0.0000	100.0000	2761	137	138	0.5532	9	3.18
k105_71390 flag=0 multi=12.4016 len=4072	44.3870	4072	0.0000	100.0000	4072	900	905	0.3984	45	9.49
k105_160284 flag=1 multi=3.0000 len=3272	13.0932	3272	0.0000	100.0000	3272	212	216	0.4509	13	3.93
k105_71391 flag=0 multi=5.9739 len=2023	23.2561	2023	0.0000	100.0000	2023	247	243	0.3989	18	23.85
k105_71397 flag=0 multi=6.9542 len=2986	37.5643	2986	0.0000	100.0000	2986	554	583	0.6247	39	10.02
k105_160307 flag=1 multi=3.0000 len=1511	10.2449	1511	0.0000	100.0000	1511	77	77	0.3970	9	3.51
k105_160309 flag=0 multi=3.9894 len=2934	44.7693	2934	0.0000	100.0000	2934	635	673	0.3512	43	15.74
k105_160310 flag=1 multi=4.0000 len=1895	15.4290	1895	0.0000	100.0000	1895	146	146	0.4366	15	6.08
k105_71433 flag=1 multi=5.6736 len=1637	26.3158	1637	0.0000	100.0000	1637	210	218	0.3354	29	11.30
k105_160339 flag=0 multi=13.2511 len=2172	80.3858	2172	0.0000	100.0000	2172	891	888	0.6397	81	15.53
k105_160347 flag=1 multi=8.0000 len=9111	25.3222	9111	0.0000	99.9671	9108	1148	1153	0.3962	25	7.44
k105_160352 flag=1 multi=2.9837 len=5514	20.9944	5514	0.0000	100.0000	5514	563	586	0.2751	20	9.46
k105_71441 flag=0 multi=32.0000 len=27870	95.8469	27870	0.0000	100.0000	27870	13392	13404	0.5280	96	13.37
k105_160363 flag=1 multi=3.8815 len=2079	19.8437	2079	0.0000	100.0000	2079	200	213	0.4150	14	19.75
k105_71449 flag=1 multi=2.0000 len=1962	45.2859	1962	0.0000	100.0000	1962	422	464	0.3199	42	17.24
k105_71451 flag=0 multi=2.8982 len=2385	19.0499	2385	0.0000	100.0000	2385	222	238	0.6124	19	4.54
k105_71464 flag=1 multi=6.0000 len=6254	17.0732	6254	0.0000	100.0000	6254	530	534	0.5144	17	5.16
k105_71482 flag=1 multi=5.8030 len=1552	171.5638	1552	0.0000	100.0000	1552	1340	1365	0.3851	79	213.29
k105_160418 flag=1 multi=4.0000 len=7459	13.4578	7459	0.0000	100.0000	7459	509	506	0.5837	13	3.73
k105_160431 flag=1 multi=2.0000 len=1674	25.1266	1674	0.0000	100.0000	1674	197	222	0.3083	21	12.57
k105_71499 flag=0 multi=7.3896 len=6686	43.1707	6686	0.0000	99.9402	6682	1447	1475	0.6251	43	9.05
k105_71500 flag=0 multi=7.8202 len=2307	69.5657	2307	0.0000	100.0000	2307	807	790	0.3215	70	18.88
k105_160434 flag=1 multi=3.6085 len=3717	17.9440	3717	0.0000	100.0000	3717	329	335	0.2809	18	5.38
k105_71504 flag=1 multi=4.8599 len=3580	24.0567	3580	0.0000	100.0000	3580	436	430	0.5817	24	7.72
k105_160448 flag=1 multi=2.9753 len=2455	27.1022	2455	0.0000	100.0000	2455	331	343	0.5961	26	8.90
k105_71505 flag=0 multi=11.0000 len=5782	40.1499	5782	0.0000	100.0000	5782	1134	1186	0.4658	36	17.87
k105_160455 flag=0 multi=12.3366 len=1552	59.1231	1552	0.0000	100.0000	1552	452	467	0.2885	60	15.80
k105_160459 flag=1 multi=6.0000 len=7479	17.4208	7479	0.0000	100.0000	7479	651	656	0.4703	18	5.29
k105_71534 flag=0 multi=3.6829 len=4299	31.7030	4299	0.0000	100.0000	4299	688	708	0.6202	31	6.54
k105_160471 flag=1 multi=3.0000 len=1726	10.6170	1726	0.0000	100.0000	1726	93	91	0.4797	11	3.69
k105_160474 flag=0 multi=4.8789 len=4333	40.6956	4333	0.0000	100.0000	4333	883	892	0.5089	40	8.32
k105_160479 flag=1 multi=2.7724 len=1555	19.1627	1555	0.0000	100.0000	1555	146	151	0.2883	19	6.55
k105_71549 flag=1 multi=3.8536 len=2216	21.3696	2216	0.0000	100.0000	2216	238	237	0.5030	22	6.37
k105_160487 flag=1 multi=4.0000 len=1811	13.5207	1811	0.0000	100.0000	1811	121	124	0.4339	14	5.75
k105_71550 flag=0 multi=5.8978 len=5290	25.3703	5290	0.0000	99.9055	5285	678	674	0.5734	25	7.49
k105_71558 flag=1 multi=2.9529 len=3669	16.3222	3669	0.0000	100.0000	3669	300	299	0.3051	16	3.80
k105_160492 flag=0 multi=6.9686 len=9608	35.5352	9608	0.0000	99.9792	9606	1687	1751	0.5982	36	10.19
k105_71564 flag=0 multi=6.4253 len=3112	39.2529	3112	0.0000	100.0000	3112	621	617	0.5803	36	14.03
k105_160503 flag=1 multi=5.0000 len=4460	14.4821	4460	0.0000	100.0000	4460	322	323	0.5016	14	4.16
k105_71576 flag=0 multi=7.9706 len=4874	30.9364	4874	0.0000	100.0000	4874	776	770	0.6279	31	6.79
k105_160514 flag=0 multi=21.8829 len=1899	64.7509	1899	0.0000	100.0000	1899	610	623	0.4982	66	13.12
k105_71582 flag=0 multi=4.4564 len=1654	83.3924	1654	0.0000	100.0000	1654	708	675	0.3446	91	24.92
k105_160517 flag=0 multi=4.8964 len=1514	80.2457	1514	0.0000	100.0000	1514	624	585	0.3543	88	40.31
k105_160527 flag=1 multi=1.9668 len=1764	13.0459	1764	0.0000	100.0000	1764	115	119	0.6760	12	4.92
k105_160528 flag=1 multi=3.0000 len=3572	11.3569	3572	0.0000	100.0000	3572	204	204	0.5414	11	3.23
k105_71599 flag=0 multi=12.7938 len=1725	88.5814	1725	0.0000	100.0000	1725	774	780	0.6222	90	14.46
k105_160529 flag=1 multi=4.0000 len=4519	16.7168	4519	0.0000	100.0000	4519	370	382	0.4180	17	4.23
k105_160544 flag=0 multi=4.8534 len=1879	27.8435	1879	0.0000	100.0000	1879	260	265	0.6017	29	7.58
k105_71622 flag=0 multi=6.9585 len=1550	58.3503	1550	0.0000	100.0000	1550	439	476	0.6037	46	26.44
k105_71626 flag=1 multi=2.0000 len=2094	11.7631	2094	0.0000	100.0000	2094	122	129	0.7246	12	3.45
k105_71634 flag=1 multi=3.0000 len=2620	11.6866	2620	0.0000	100.0000	2620	155	153	0.5810	11	3.36
k105_71642 flag=1 multi=1.9176 len=1598	11.8085	1598	0.0000	100.0000	1598	94	98	0.7578	12	3.76
k105_71646 flag=1 multi=3.0000 len=1758	15.6371	1758	0.0000	100.0000	1758	141	139	0.6379	16	6.58
k105_71651 flag=0 multi=7.3117 len=6948	43.2229	6948	0.0000	100.0000	6948	1444	1551	0.4053	43	9.41
k105_71654 flag=1 multi=2.0000 len=1597	15.2110	1597	0.0000	100.0000	1597	116	128	0.5211	13	9.57
k105_71658 flag=1 multi=3.0000 len=2602	39.7194	2602	0.0000	100.0000	2602	509	528	0.6511	41	12.86
k105_160576 flag=1 multi=6.0000 len=25298	18.5377	25298	0.0000	100.0000	25298	2347	2340	0.4977	18	5.09
k105_71671 flag=1 multi=4.0000 len=1560	11.2878	1560	0.0000	100.0000	1560	89	87	0.5622	11	3.17
k105_160592 flag=0 multi=7.1243 len=1626	53.0769	1626	0.0000	100.0000	1626	432	435	0.3236	53	8.67
k105_71690 flag=0 multi=4.8563 len=2054	24.2425	2054	0.0000	100.0000	2054	254	254	0.6405	25	5.69
k105_71691 flag=1 multi=4.0000 len=4025	16.1491	4025	0.0000	100.0000	4025	322	337	0.6347	15	6.66
k105_160621 flag=1 multi=3.9853 len=4186	15.2050	4186	0.0000	100.0000	4186	313	321	0.4026	15	5.83
k105_71721 flag=1 multi=4.0000 len=2091	13.1243	2091	0.0000	100.0000	2091	137	136	0.4788	13	5.05
k105_160633 flag=0 multi=2.9248 len=3242	29.6382	3242	0.0000	100.0000	3242	483	486	0.4146	29	8.01
k105_160642 flag=0 multi=4.9767 len=1824	24.2133	1824	0.0000	100.0000	1824	215	226	0.3807	27	11.56
k105_71732 flag=0 multi=7.0000 len=14806	34.4786	14806	0.0000	100.0000	14806	2558	2613	0.6370	33	10.53
k105_71738 flag=0 multi=6.6971 len=2205	30.3995	2205	0.0000	99.5465	2195	335	343	0.6291	32	12.16
k105_160643 flag=1 multi=5.9972 len=18142	18.3262	18142	0.0000	100.0000	18142	1665	1663	0.4733	18	5.10
k105_160645 flag=1 multi=2.0000 len=1668	9.2608	1668	0.0000	100.0000	1668	76	79	0.6243	9	3.04
k105_160648 flag=0 multi=7.1078 len=2963	33.8431	2963	0.0000	100.0000	2963	504	514	0.5740	31	10.83
k105_160651 flag=0 multi=6.0000 len=1796	30.4415	1796	0.0000	100.0000	1796	270	283	0.6182	30	7.73
k105_71756 flag=1 multi=5.0000 len=4135	19.7906	4135	0.0000	100.0000	4135	407	415	0.5506	20	5.15
k105_71757 flag=0 multi=6.4139 len=2311	39.6404	2311	0.0000	99.5240	2300	453	463	0.5688	40	12.19
k105_160659 flag=0 multi=5.0524 len=1536	36.0749	1536	0.0000	100.0000	1536	287	270	0.6373	38	17.24
k105_71763 flag=0 multi=4.8039 len=1696	23.6716	1696	0.0000	100.0000	1696	203	202	0.5543	24	6.37
k105_160670 flag=0 multi=6.9673 len=5614	28.4979	5614	0.0000	100.0000	5614	635	650	0.5631	28	8.47
k105_160676 flag=0 multi=3.9819 len=1758	24.0540	1758	0.0000	100.0000	1758	206	203	0.3552	23	13.65
k105_71794 flag=0 multi=6.9226 len=1656	37.6322	1656	0.0000	99.5773	1649	310	327	0.6651	38	10.58
k105_71797 flag=1 multi=2.8177 len=1740	26.6011	1740	0.0000	100.0000	1740	227	242	0.5666	26	8.76
k105_71798 flag=0 multi=9.0986 len=1596	32.0388	1596	0.0000	100.0000	1596	262	254	0.5749	32	9.01
k105_160680 flag=0 multi=11.0088 len=8733	34.6268	8733	0.0000	100.0000	8733	1511	1518	0.5956	34	9.30
k105_160690 flag=0 multi=5.9750 len=2109	38.4514	2109	0.0000	100.0000	2109	398	411	0.3958	33	20.05
k105_71824 flag=1 multi=4.6215 len=1619	23.5621	1619	0.0000	100.0000	1619	185	195	0.3378	23	9.54
k105_71828 flag=1 multi=3.9478 len=4530	14.5909	4530	0.0000	100.0000	4530	324	343	0.6426	13	6.03
k105_71829 flag=0 multi=5.8690 len=1937	32.6887	1937	0.0000	100.0000	1937	322	315	0.3347	32	7.23
k105_71842 flag=0 multi=4.7505 len=1532	31.8792	1532	0.0000	100.0000	1532	241	253	0.5634	33	14.65
k105_160733 flag=1 multi=2.8569 len=1531	12.6799	1531	0.0000	100.0000	1531	99	97	0.5250	14	3.73
k105_71850 flag=1 multi=4.0000 len=2002	26.5100	2002	0.0000	100.0000	2002	266	264	0.5609	29	10.39
k105_71857 flag=0 multi=10.0000 len=2675	38.5593	2675	0.0000	100.0000	2675	512	519	0.4627	39	10.71
k105_71859 flag=1 multi=4.0000 len=1890	14.1407	1890	0.0000	100.0000	1890	127	137	0.4326	13	5.64
k105_160755 flag=1 multi=6.0000 len=5118	16.9570	5118	0.0000	100.0000	5118	432	434	0.5148	17	5.39
k105_71865 flag=1 multi=5.0000 len=3716	15.4925	3716	0.0000	100.0000	3716	287	288	0.5276	15	4.47
k105_160757 flag=1 multi=5.0000 len=1780	12.3197	1780	0.0000	100.0000	1780	109	110	0.4610	13	3.99
k105_160760 flag=1 multi=4.0000 len=2936	13.2064	2936	0.0000	100.0000	2936	192	199	0.6125	13	5.73
k105_71888 flag=1 multi=4.0000 len=3187	13.2771	3187	0.0000	100.0000	3187	213	212	0.5849	13	4.32
k105_160777 flag=1 multi=2.8736 len=3864	25.7598	3864	0.0000	100.0000	3864	483	520	0.5991	25	8.65
k105_71908 flag=1 multi=3.0000 len=1885	14.6207	1885	0.0000	100.0000	1885	139	137	0.4277	15	4.78
k105_160779 flag=0 multi=9.9921 len=11504	34.4150	11504	0.0000	100.0000	11504	1984	1996	0.5577	32	11.76
k105_160782 flag=0 multi=2.9914 len=2435	21.9852	2435	0.0000	99.6304	2426	265	270	0.5488	22	9.51
k105_160783 flag=1 multi=3.0000 len=1667	50.3077	1667	0.0000	100.0000	1667	390	442	0.3470	45	25.74
k105_160785 flag=0 multi=9.3672 len=2180	82.3229	2180	0.0000	100.0000	2180	895	897	0.3253	83	15.24
k105_71918 flag=1 multi=5.0000 len=7882	16.6491	7882	0.0000	100.0000	7882	648	663	0.4481	16	4.74
k105_71928 flag=0 multi=6.8262 len=7503	32.9739	7503	0.0000	100.0000	7503	1248	1263	0.6221	33	5.82
k105_160807 flag=1 multi=4.4628 len=1825	17.8192	1825	0.0000	100.0000	1825	161	163	0.4095	17	7.39
k105_160819 flag=1 multi=5.0000 len=4561	37.2184	4561	0.0000	100.0000	4561	846	846	0.4817	37	8.39
k105_71953 flag=0 multi=7.1297 len=3282	45.8927	3282	0.0000	100.0000	3282	760	765	0.5230	46	11.85
k105_160821 flag=1 multi=4.8621 len=5102	27.4500	5102	0.0000	100.0000	5102	703	708	0.6008	28	8.67
k105_71963 flag=1 multi=4.0000 len=2610	13.7977	2610	0.0000	100.0000	2610	181	180	0.4630	13	4.02
k105_160824 flag=1 multi=1.9390 len=1679	37.8457	1679	0.0000	100.0000	1679	321	321	0.4857	38	8.25
k105_71969 flag=1 multi=4.0000 len=4389	35.5484	4389	0.0000	100.0000	4389	777	782	0.4562	35	8.11
k105_160833 flag=0 multi=54.6376 len=2735	252.1141	2735	0.0000	100.0000	2735	3422	3439	0.3654	239	89.05
k105_160836 flag=1 multi=2.0000 len=1589	9.4047	1589	0.0000	100.0000	1589	74	76	0.5522	10	2.76
k105_160845 flag=0 multi=12.8174 len=6760	51.6540	6760	0.0000	100.0000	6760	1738	1757	0.4553	52	10.11
k105_72004 flag=1 multi=2.9684 len=1622	33.6893	1622	0.0000	100.0000	1622	280	274	0.4942	33	6.64
k105_160848 flag=1 multi=4.0000 len=2156	14.4787	2156	0.0000	100.0000	2156	159	152	0.3186	13	4.65
k105_72012 flag=1 multi=3.0000 len=2361	15.0330	2361	0.0000	100.0000	2361	177	180	0.4681	14	4.85
k105_72013 flag=1 multi=4.0000 len=1531	11.7734	1531	0.0000	100.0000	1531	90	90	0.4275	11	5.40
k105_160861 flag=1 multi=5.0000 len=2422	12.0718	2422	0.0000	100.0000	2422	145	145	0.4775	12	4.62
k105_72015 flag=0 multi=2.9912 len=2373	26.3607	2373	0.0000	100.0000	2373	313	319	0.6214	26	10.79
k105_72025 flag=1 multi=3.9779 len=1598	15.7428	1598	0.0000	100.0000	1598	125	130	0.3907	16	4.63
k105_72034 flag=0 multi=12.0000 len=1668	40.1367	1668	0.0000	100.0000	1668	338	334	0.5652	41	11.64
k105_160889 flag=0 multi=5.8455 len=2765	43.2325	2765	0.0000	100.0000	2765	531	533	0.4192	40	13.26
k105_160890 flag=1 multi=1.8689 len=1661	27.2396	1661	0.0000	100.0000	1661	226	228	0.3261	29	7.13
k105_160897 flag=1 multi=4.0000 len=1929	11.7035	1929	0.0000	100.0000	1929	113	116	0.6609	10	5.33
k105_160907 flag=1 multi=2.9980 len=4039	13.1260	4039	0.0000	100.0000	4039	257	273	0.4511	13	4.86
k105_72080 flag=1 multi=3.9251 len=1907	24.3193	1907	0.0000	100.0000	1907	225	237	0.3171	24	10.40
k105_160921 flag=1 multi=3.4786 len=1691	14.0189	1691	0.0000	100.0000	1691	119	119	0.5667	14	4.21
k105_72097 flag=1 multi=3.0000 len=2122	20.0203	2122	0.0000	100.0000	2122	211	217	0.5876	20	6.20
k105_160938 flag=1 multi=3.0000 len=1658	27.6212	1658	0.0000	100.0000	1658	224	231	0.4350	20	24.09
k105_72125 flag=0 multi=6.9302 len=1824	33.5104	1824	0.0000	100.0000	1824	313	304	0.5740	34	7.89
k105_160961 flag=0 multi=6.9710 len=4242	36.0726	4242	0.0000	100.0000	4242	777	789	0.6481	37	11.63
k105_72128 flag=1 multi=3.8382 len=1551	9.2315	1551	0.0000	100.0000	1551	71	74	0.5643	9	2.16
k105_160965 flag=1 multi=7.0000 len=6754	25.2474	6754	0.0000	99.7779	6739	840	858	0.3234	25	7.19
k105_160976 flag=1 multi=3.8275 len=1757	35.4229	1757	0.0000	100.0000	1757	300	321	0.3016	36	8.15
k105_72167 flag=1 multi=2.9372 len=2174	12.4374	2174	0.0000	100.0000	2174	134	136	0.4415	12	4.99
k105_160994 flag=0 multi=6.9217 len=1638	65.9212	1638	0.0000	100.0000	1638	540	560	0.4154	60	19.86
k105_72169 flag=0 multi=4.8772 len=2166	24.1528	2166	0.0000	100.0000	2166	265	265	0.6170	23	8.80
k105_160999 flag=1 multi=3.0000 len=1569	18.0159	1569	0.0000	100.0000	1569	142	144	0.5951	18	5.76
k105_161001 flag=1 multi=4.0000 len=2283	24.2729	2283	0.0000	100.0000	2283	257	294	0.3133	21	10.57
k105_161007 flag=0 multi=6.0000 len=2390	70.4222	2390	0.0000	100.0000	2390	804	858	0.3436	55	51.95
k105_161010 flag=0 multi=7.3618 len=2098	38.9695	2098	0.0000	100.0000	2098	405	408	0.3376	33	20.03
k105_72196 flag=1 multi=3.0000 len=1512	12.0066	1512	0.0000	100.0000	1512	91	94	0.7344	12	4.24
k105_161012 flag=0 multi=12.9208 len=1621	58.1456	1621	0.0000	100.0000	1621	453	485	0.3341	59	16.18
k105_72209 flag=1 multi=2.9143 len=1808	9.7998	1808	0.0000	100.0000	1808	90	89	0.6297	9	3.56
k105_161041 flag=1 multi=5.8471 len=1609	23.2250	1609	0.0000	100.0000	1609	193	179	0.3471	14	16.41
k105_161044 flag=1 multi=4.0000 len=2753	33.8910	2753	0.0000	99.9637	2752	456	477	0.3356	35	10.17
k105_72246 flag=1 multi=3.0000 len=2417	16.2396	2417	0.0000	100.0000	2417	186	216	0.6504	15	6.34
k105_161057 flag=0 multi=6.0000 len=1536	27.0072	1536	0.0000	100.0000	1536	206	215	0.5637	27	5.65
k105_72261 flag=1 multi=3.0000 len=1783	15.2311	1783	0.0000	100.0000	1783	133	143	0.6950	15	6.76
k105_161061 flag=1 multi=3.7142 len=2883	28.6018	2883	0.0000	100.0000	2883	394	431	0.3265	21	23.26
k105_72267 flag=1 multi=2.9123 len=3547	32.7544	3547	0.0000	98.1393	3481	581	577	0.4501	34	10.02
k105_161085 flag=0 multi=4.0000 len=2298	218.4399	2298	0.0000	100.0000	2298	2312	2672	0.3736	47	260.11
k105_72285 flag=1 multi=4.0000 len=1915	23.2193	1915	0.0000	100.0000	1915	215	235	0.6113	24	8.64
k105_72294 flag=0 multi=4.2687 len=1679	32.7129	1679	0.0000	100.0000	1679	277	279	0.3397	33	7.20
k105_161099 flag=0 multi=11.4510 len=2442	40.2240	2442	0.0000	99.9590	2441	488	489	0.3930	41	10.23
k105_72300 flag=1 multi=5.0000 len=7039	15.6241	7039	0.0000	100.0000	7039	547	548	0.4861	16	4.72
k105_72301 flag=1 multi=3.0000 len=1863	15.5947	1863	0.0000	100.0000	1863	145	148	0.5275	14	5.92
k105_161103 flag=1 multi=4.0000 len=8043	15.4609	8043	0.0000	100.0000	8043	604	650	0.6453	16	5.04
k105_161113 flag=1 multi=1.9019 len=1899	32.7351	1899	0.0000	100.0000	1899	319	306	0.4115	33	12.25
k105_72313 flag=1 multi=3.0000 len=1987	19.2823	1987	0.0000	100.0000	1987	177	205	0.3383	18	5.42
k105_72314 flag=0 multi=5.7370 len=2120	28.2486	2120	0.0000	100.0000	2120	301	301	0.5274	30	11.78
k105_161115 flag=0 multi=4.9898 len=4013	23.1238	4013	0.0000	100.0000	4013	471	464	0.6010	24	10.89
k105_72320 flag=1 multi=4.0000 len=2378	12.1426	2378	0.0000	100.0000	2378	145	144	0.5850	12	3.72
k105_161118 flag=1 multi=5.0000 len=2222	17.4316	2222	0.0000	100.0000	2222	197	193	0.6126	17	4.88
k105_72332 flag=0 multi=7.0000 len=2004	28.9102	2004	0.0000	100.0000	2004	302	286	0.6254	29	5.76
k105_72337 flag=1 multi=2.5906 len=1534	10.5228	1534	0.0000	100.0000	1534	81	83	0.6398	11	4.06
k105_161141 flag=0 multi=7.9802 len=3643	29.5715	3643	0.0000	100.0000	3643	538	539	0.6085	29	7.49
k105_72343 flag=1 multi=1.9638 len=2150	34.9116	2150	0.0000	100.0000	2150	356	394	0.3384	34	12.46
k105_161150 flag=1 multi=5.0000 len=1886	12.8112	1886	0.0000	100.0000	1886	121	120	0.5269	13	4.06
k105_72355 flag=1 multi=5.0000 len=1656	20.0513	1656	0.0000	100.0000	1656	165	171	0.5618	20	7.58
k105_161155 flag=1 multi=3.0000 len=2072	9.0541	2072	0.0000	100.0000	2072	94	95	0.4366	9	2.79
k105_72363 flag=1 multi=3.0000 len=2053	13.6824	2053	0.0000	100.0000	2053	142	145	0.7209	13	5.01
k105_161167 flag=1 multi=4.0000 len=2751	12.2166	2751	0.0000	100.0000	2751	168	167	0.4057	12	3.63
k105_72388 flag=1 multi=4.0000 len=1573	16.5524	1573	0.0000	100.0000	1573	132	135	0.6667	17	3.82
k105_161176 flag=1 multi=3.0000 len=1869	11.9642	1869	0.0000	100.0000	1869	112	113	0.6055	12	3.72
k105_161185 flag=0 multi=18.1822 len=2866	83.4850	2866	0.0000	100.0000	2866	1206	1220	0.6351	83	12.05
k105_72402 flag=1 multi=3.0000 len=1582	13.2155	1582	0.0000	100.0000	1582	106	102	0.4437	13	4.43
k105_72405 flag=0 multi=13.9489 len=2649	99.8343	2649	0.0000	100.0000	2649	1338	1341	0.3861	55	68.90
k105_161215 flag=1 multi=3.0000 len=2141	15.0299	2141	0.0000	100.0000	2141	161	160	0.4168	15	4.79
k105_161216 flag=1 multi=3.0000 len=2069	13.3035	2069	0.0000	100.0000	2069	134	141	0.5777	13	5.86
k105_72427 flag=1 multi=4.0000 len=1812	23.8278	1812	0.0000	100.0000	1812	198	231	0.2792	21	11.27
k105_161217 flag=0 multi=1.9626 len=1737	31.7283	1737	0.0000	100.0000	1737	278	282	0.5089	32	6.15
k105_72435 flag=1 multi=3.0000 len=1554	9.6030	1554	0.0000	100.0000	1554	75	74	0.4354	10	2.39
k105_72437 flag=1 multi=3.0000 len=2419	17.0058	2419	0.0000	100.0000	2419	203	206	0.3346	16	5.92
k105_161240 flag=0 multi=3.0000 len=1501	20.2545	1501	0.0000	100.0000	1501	140	165	0.2809	20	6.47
k105_72443 flag=0 multi=5.4825 len=9253	32.2392	9253	0.0000	99.9352	9247	1473	1494	0.3817	32	7.58
k105_72446 flag=1 multi=6.0000 len=5781	16.8265	5781	0.0000	100.0000	5781	487	490	0.4824	17	5.36
k105_161257 flag=0 multi=8.9626 len=4386	32.6058	4386	0.0000	99.9316	4383	710	708	0.4028	34	9.88
k105_72448 flag=1 multi=7.0000 len=3798	18.5382	3798	0.0000	100.0000	3798	349	352	0.4401	19	5.70
k105_72453 flag=1 multi=3.0000 len=2450	10.9563	2450	0.0000	100.0000	2450	134	135	0.5770	11	4.20
k105_161271 flag=1 multi=3.0000 len=1714	9.3040	1714	0.0000	100.0000	1714	81	79	0.5873	9	3.18
k105_72454 flag=1 multi=3.8851 len=2141	17.6030	2141	0.0000	100.0000	2141	188	191	0.6182	17	6.71
k105_72466 flag=1 multi=3.0000 len=1844	23.0786	1844	0.0000	100.0000	1844	205	225	0.6090	24	9.19
k105_161293 flag=0 multi=8.6390 len=1717	74.1538	1717	0.0000	100.0000	1717	641	651	0.6320	75	11.07
k105_72474 flag=1 multi=2.8576 len=1776	11.3136	1776	0.0000	100.0000	1776	100	102	0.5787	11	5.16
k105_72483 flag=0 multi=6.9463 len=2338	34.0483	2338	0.0000	100.0000	2338	390	420	0.6504	35	9.80
k105_161315 flag=0 multi=7.9882 len=12002	29.7458	12002	0.0000	100.0000	12002	1756	1825	0.5452	27	12.01
k105_161320 flag=1 multi=4.0000 len=4497	43.7443	4497	0.0000	100.0000	4497	955	995	0.3306	40	17.18
k105_161335 flag=0 multi=21.0000 len=1562	80.1748	1562	0.0000	100.0000	1562	639	644	0.6250	80	12.75
k105_72499 flag=0 multi=6.0000 len=19895	23.3409	19895	0.0000	100.0000	19895	2299	2339	0.6959	23	8.00
k105_72508 flag=0 multi=3.2726 len=3788	30.4675	3788	0.0000	100.0000	3788	558	592	0.3392	30	13.57
k105_161359 flag=1 multi=4.0000 len=1511	15.9795	1511	0.0000	100.0000	1511	120	121	0.2844	17	5.58
k105_72511 flag=1 multi=2.0000 len=3061	13.6759	3061	0.0000	100.0000	3061	215	211	0.6085	13	3.70
k105_161365 flag=1 multi=3.2012 len=1641	28.1475	1641	0.0000	100.0000	1641	230	232	0.4746	29	9.34
k105_72525 flag=1 multi=4.0000 len=6154	14.2964	6154	0.0000	100.0000	6154	438	440	0.4073	14	4.22
k105_72530 flag=1 multi=2.9232 len=2162	38.5097	2162	0.0000	100.0000	2162	423	419	0.4838	38	7.67
k105_161399 flag=0 multi=18.7533 len=1564	58.6957	1564	0.0000	100.0000	1564	458	461	0.5124	61	15.54
k105_72537 flag=1 multi=2.9326 len=4437	15.9078	4437	0.0000	100.0000	4437	349	358	0.5644	16	5.07
k105_72540 flag=0 multi=7.5805 len=2241	67.3494	2241	0.0000	100.0000	2241	735	776	0.3427	60	22.49
k105_161400 flag=1 multi=4.0000 len=4477	15.3011	4477	0.0000	100.0000	4477	338	343	0.4803	15	5.83
k105_161401 flag=1 multi=3.0000 len=3588	14.0111	3588	0.0000	100.0000	3588	249	252	0.4180	14	4.20
k105_161402 flag=1 multi=3.0000 len=2108	13.4469	2108	0.0000	100.0000	2108	140	144	0.4351	14	4.08
k105_161414 flag=1 multi=3.0000 len=2477	22.6560	2477	0.0000	100.0000	2477	276	291	0.5988	23	6.41
k105_72572 flag=0 multi=6.5499 len=8732	33.5591	8732	0.0000	100.0000	8732	1472	1489	0.6228	33	7.67
k105_161430 flag=1 multi=3.0000 len=2629	9.0628	2629	0.0000	100.0000	2629	118	120	0.4332	9	3.23
k105_72573 flag=1 multi=3.4128 len=1866	19.4695	1866	0.0000	100.0000	1866	182	183	0.5283	20	6.52
k105_72580 flag=1 multi=4.0000 len=2251	13.7357	2251	0.0000	100.0000	2251	157	158	0.5959	14	3.94
k105_72581 flag=0 multi=6.0000 len=1553	28.3696	1553	0.0000	100.0000	1553	216	229	0.5978	30	8.01
k105_72585 flag=1 multi=3.0000 len=2130	39.7122	2130	0.0000	100.0000	2130	287	298	0.6200	38	15.60
k105_161459 flag=0 multi=5.7602 len=2086	30.7608	2086	0.0000	100.0000	2086	315	333	0.3872	28	15.39
k105_72592 flag=1 multi=3.0000 len=3068	11.9042	3068	0.0000	100.0000	3068	184	184	0.5780	12	3.50
k105_72593 flag=1 multi=2.3304 len=1564	9.9687	1564	0.0000	100.0000	1564	81	81	0.6704	10	3.31
k105_161468 flag=1 multi=4.0000 len=3479	18.4286	3479	0.0000	100.0000	3479	321	317	0.3117	18	6.34
